fill	xmin	xmax	ymin	ymax	showSelectedlegendfill	PANEL
#666666	1519275600	1519362000	23.7641379310345	23.9415517241379	sensor work day	1
#999999	1519362000	1519448400	23.453552631579	23.95	sensor day off	1
#999999	1519448400	1519534800	23.4304310344828	23.6835087719298	sensor day off	1
#666666	1519534800	1519621200	24.9665350877193	26.7768421052632	sensor work day	1
#666666	1519621200	1519707600	25.7573684210526	27.37	sensor work day	1
#666666	1519707600	1519794000	25.42	26.4759649122807	sensor work day	1
#666666	1519794000	1519880400	24.442149122807	24.9553448275862	sensor work day	1
#666666	1519880400	1519966800	24.6943375680581	24.93	sensor work day	1
#999999	1519966800	1520053200	24.1283771929825	24.4315517241379	sensor day off	1
#999999	1520053200	1520139600	23.9414405626134	23.9922413793103	sensor day off	1
#666666	1520139600	1520226000	24.2702192982456	24.4743859649123	sensor work day	1
#666666	1520226000	1520312400	24.4786842105263	25.048275862069	sensor work day	1
#666666	1520312400	1520398800	24.8892037205082	25.4368421052632	sensor work day	1
#666666	1520398800	1520485200	24.7568103448276	25.5193103448276	sensor work day	1
#666666	1520485200	1520571600	24.5962931034483	25.2256896551724	sensor work day	1
#999999	1520571600	1520658000	23.7873706896552	24.44	sensor day off	1
#999999	1520658000	1520744400	23.9113898971567	23.9584482758621	sensor day off	1
#666666	1520744400	1520830800	24.5380444646098	25.7821052631579	sensor work day	1
#666666	1520830800	1520917200	24.4311070780399	24.9384482758621	sensor work day	1
#666666	1520917200	1521003600	24.6226013309135	25.6387719298246	sensor work day	1
#666666	1521003600	1521090000	24.7245735027223	26.3212280701754	sensor work day	1
#666666	1521090000	1521176400	25.1980172413793	26.88	sensor work day	1
#999999	1521176400	1521262800	24.9384853297036	25.3524137931035	sensor day off	1
#999999	1521262800	1521349200	24.3509596188748	24.8612280701754	sensor day off	1
#666666	1521349200	1521435600	24.867860707804	26.1196551724138	sensor work day	1
#666666	1521435600	1521522000	25.0440517241379	27.1464912280702	sensor work day	1
#666666	1521522000	1521608400	25.3988422565033	26.3642105263158	sensor work day	1
#666666	1521608400	1521694800	25.4978947368421	26.3055172413793	sensor work day	1
#666666	1521694800	1521781200	25.6265698729583	25.8915789473684	sensor work day	1
#999999	1521781200	1521867600	24.9003569267998	25.42	sensor day off	1
#999999	1521867600	1521954000	25.3707554446461	25.42	sensor day off	1
#666666	1521954000	1522040400	25.6095636721113	26.7701724137931	sensor work day	1
#666666	1522040400	1522126800	26.1766810344828	26.6856896551724	sensor work day	1
#666666	1522126800	1522213200	25.6945190562613	26.3556140350877	sensor work day	1
#666666	1522213200	1522299600	25.4468965517241	25.9	sensor work day	1
#666666	1522299600	1522386000	25.0110254083485	25.74	sensor work day	1
#999999	1522386000	1522472400	24.8603017241379	25.3168421052632	sensor day off	1
#999999	1522472400	1522558800	25.0298230490018	25.42	sensor day off	1
#666666	1522558800	1522645200	24.4206578947368	25.1019298245614	sensor work day	1
#666666	1522645200	1522731600	24.93	25.4028070175439	sensor work day	1
#666666	1522731600	1522818000	25.0396052631579	25.4524137931035	sensor work day	1
#666666	1522818000	1522904400	24.9384482758621	25.4531034482759	sensor work day	1
#666666	1522904400	1522990800	25.3899122807018	25.8751724137931	sensor work day	1
#999999	1522990800	1523077200	24.7272413793104	25.4114035087719	sensor day off	1
#999999	1523077200	1523163600	24.6119298245614	24.93	sensor day off	1
#666666	1523163600	1523250000	25.1876315789474	25.9343859649123	sensor work day	1
#666666	1523250000	1523336400	25.0933703871748	25.4284210526316	sensor work day	1
#666666	1523336400	1523422800	24.9787999092559	25.63	sensor work day	1
#666666	1523422800	1523509200	25.3246234119782	25.9	sensor work day	1
#666666	1523509200	1523595600	24.4716439806413	24.93	sensor work day	1
#999999	1523682000	1523768400	22.5195735027223	23.46	sensor day off	1
#666666	1523768400	1523854800	22.6151724137931	22.97	sensor work day	1
#666666	1523854800	1523941200	22.9155308529946	23.9671929824561	sensor work day	1
#666666	1523941200	1524027600	23.46	23.9331034482759	sensor work day	1
