colour	x	y	group	key	clickSelects	showSelected1	PANEL
#666666	14	23.2682608695652	643	Tuesday 07 Jun 2016	Tuesday 07 Jun 2016	Tuesday 07 Jun 2016	1
#666666	15	23.5878260869565	643	Tuesday 07 Jun 2016	Tuesday 07 Jun 2016	Tuesday 07 Jun 2016	1
#666666	16	23.8477391304348	643	Tuesday 07 Jun 2016	Tuesday 07 Jun 2016	Tuesday 07 Jun 2016	1
#666666	17	22.6291304347826	643	Tuesday 07 Jun 2016	Tuesday 07 Jun 2016	Tuesday 07 Jun 2016	1
#666666	18	21.7270434782609	643	Tuesday 07 Jun 2016	Tuesday 07 Jun 2016	Tuesday 07 Jun 2016	1
#666666	19	21.51	643	Tuesday 07 Jun 2016	Tuesday 07 Jun 2016	Tuesday 07 Jun 2016	1
#666666	20	21.51	643	Tuesday 07 Jun 2016	Tuesday 07 Jun 2016	Tuesday 07 Jun 2016	1
#666666	21	21.5428695652174	643	Tuesday 07 Jun 2016	Tuesday 07 Jun 2016	Tuesday 07 Jun 2016	1
#666666	22	22.3947826086957	643	Tuesday 07 Jun 2016	Tuesday 07 Jun 2016	Tuesday 07 Jun 2016	1
#666666	23	22.4885217391304	643	Tuesday 07 Jun 2016	Tuesday 07 Jun 2016	Tuesday 07 Jun 2016	1
#666666	0	23.9585964912281	644	Tuesday 07 Mar 2017	Tuesday 07 Mar 2017	Tuesday 07 Mar 2017	1
#666666	1	24.313275862069	644	Tuesday 07 Mar 2017	Tuesday 07 Mar 2017	Tuesday 07 Mar 2017	1
#666666	2	24.3798245614035	644	Tuesday 07 Mar 2017	Tuesday 07 Mar 2017	Tuesday 07 Mar 2017	1
#666666	3	24.2287931034483	644	Tuesday 07 Mar 2017	Tuesday 07 Mar 2017	Tuesday 07 Mar 2017	1
#666666	4	24.0445614035088	644	Tuesday 07 Mar 2017	Tuesday 07 Mar 2017	Tuesday 07 Mar 2017	1
#666666	5	23.9668965517241	644	Tuesday 07 Mar 2017	Tuesday 07 Mar 2017	Tuesday 07 Mar 2017	1
#666666	6	23.9757894736842	644	Tuesday 07 Mar 2017	Tuesday 07 Mar 2017	Tuesday 07 Mar 2017	1
#666666	7	23.5106896551724	644	Tuesday 07 Mar 2017	Tuesday 07 Mar 2017	Tuesday 07 Mar 2017	1
#666666	8	23.4943859649123	644	Tuesday 07 Mar 2017	Tuesday 07 Mar 2017	Tuesday 07 Mar 2017	1
#666666	9	23.5106896551724	644	Tuesday 07 Mar 2017	Tuesday 07 Mar 2017	Tuesday 07 Mar 2017	1
#666666	10	23.46	644	Tuesday 07 Mar 2017	Tuesday 07 Mar 2017	Tuesday 07 Mar 2017	1
#666666	11	23.5022413793103	644	Tuesday 07 Mar 2017	Tuesday 07 Mar 2017	Tuesday 07 Mar 2017	1
#666666	12	23.4685964912281	644	Tuesday 07 Mar 2017	Tuesday 07 Mar 2017	Tuesday 07 Mar 2017	1
#666666	13	23.4684482758621	644	Tuesday 07 Mar 2017	Tuesday 07 Mar 2017	Tuesday 07 Mar 2017	1
#666666	14	23.8640350877193	644	Tuesday 07 Mar 2017	Tuesday 07 Mar 2017	Tuesday 07 Mar 2017	1
#666666	15	23.9415517241379	644	Tuesday 07 Mar 2017	Tuesday 07 Mar 2017	Tuesday 07 Mar 2017	1
#666666	16	23.7264912280702	644	Tuesday 07 Mar 2017	Tuesday 07 Mar 2017	Tuesday 07 Mar 2017	1
#666666	17	23.5360344827586	644	Tuesday 07 Mar 2017	Tuesday 07 Mar 2017	Tuesday 07 Mar 2017	1
#666666	18	23.8554385964912	644	Tuesday 07 Mar 2017	Tuesday 07 Mar 2017	Tuesday 07 Mar 2017	1
#666666	19	23.8401724137931	644	Tuesday 07 Mar 2017	Tuesday 07 Mar 2017	Tuesday 07 Mar 2017	1
#666666	20	23.3826315789474	644	Tuesday 07 Mar 2017	Tuesday 07 Mar 2017	Tuesday 07 Mar 2017	1
#666666	21	23.4768965517241	644	Tuesday 07 Mar 2017	Tuesday 07 Mar 2017	Tuesday 07 Mar 2017	1
#666666	22	23.9843859649123	644	Tuesday 07 Mar 2017	Tuesday 07 Mar 2017	Tuesday 07 Mar 2017	1
#666666	23	24.3048275862069	644	Tuesday 07 Mar 2017	Tuesday 07 Mar 2017	Tuesday 07 Mar 2017	1
#666666	0	22.1329824561404	645	Tuesday 07 Nov 2017	Tuesday 07 Nov 2017	Tuesday 07 Nov 2017	1
#666666	1	22.48	645	Tuesday 07 Nov 2017	Tuesday 07 Nov 2017	Tuesday 07 Nov 2017	1
#666666	2	22.484298245614	645	Tuesday 07 Nov 2017	Tuesday 07 Nov 2017	Tuesday 07 Nov 2017	1
#666666	3	22.7081034482759	645	Tuesday 07 Nov 2017	Tuesday 07 Nov 2017	Tuesday 07 Nov 2017	1
#666666	4	22.8625438596491	645	Tuesday 07 Nov 2017	Tuesday 07 Nov 2017	Tuesday 07 Nov 2017	1
#666666	5	22.9108620689655	645	Tuesday 07 Nov 2017	Tuesday 07 Nov 2017	Tuesday 07 Nov 2017	1
#666666	6	21.9337719298246	645	Tuesday 07 Nov 2017	Tuesday 07 Nov 2017	Tuesday 07 Nov 2017	1
#666666	7	21.4550862068966	645	Tuesday 07 Nov 2017	Tuesday 07 Nov 2017	Tuesday 07 Nov 2017	1
#666666	8	21.4670175438597	645	Tuesday 07 Nov 2017	Tuesday 07 Nov 2017	Tuesday 07 Nov 2017	1
#666666	9	21.6506896551724	645	Tuesday 07 Nov 2017	Tuesday 07 Nov 2017	Tuesday 07 Nov 2017	1
#666666	10	22.2049122807018	645	Tuesday 07 Nov 2017	Tuesday 07 Nov 2017	Tuesday 07 Nov 2017	1
#666666	11	22.4884482758621	645	Tuesday 07 Nov 2017	Tuesday 07 Nov 2017	Tuesday 07 Nov 2017	1
#666666	12	23.0129824561404	645	Tuesday 07 Nov 2017	Tuesday 07 Nov 2017	Tuesday 07 Nov 2017	1
#666666	13	23.6881034482759	645	Tuesday 07 Nov 2017	Tuesday 07 Nov 2017	Tuesday 07 Nov 2017	1
#666666	14	24.2397391304348	645	Tuesday 07 Nov 2017	Tuesday 07 Nov 2017	Tuesday 07 Nov 2017	1
#666666	15	24.6047413793103	645	Tuesday 07 Nov 2017	Tuesday 07 Nov 2017	Tuesday 07 Nov 2017	1
#666666	16	23.6534210526316	645	Tuesday 07 Nov 2017	Tuesday 07 Nov 2017	Tuesday 07 Nov 2017	1
#666666	17	22.1716379310345	645	Tuesday 07 Nov 2017	Tuesday 07 Nov 2017	Tuesday 07 Nov 2017	1
#666666	18	21.99	645	Tuesday 07 Nov 2017	Tuesday 07 Nov 2017	Tuesday 07 Nov 2017	1
#666666	19	21.5348275862069	645	Tuesday 07 Nov 2017	Tuesday 07 Nov 2017	Tuesday 07 Nov 2017	1
#666666	20	21.5142105263158	645	Tuesday 07 Nov 2017	Tuesday 07 Nov 2017	Tuesday 07 Nov 2017	1
#666666	21	21.6133620689655	645	Tuesday 07 Nov 2017	Tuesday 07 Nov 2017	Tuesday 07 Nov 2017	1
#666666	22	21.6811403508772	645	Tuesday 07 Nov 2017	Tuesday 07 Nov 2017	Tuesday 07 Nov 2017	1
#666666	23	21.2776724137931	645	Tuesday 07 Nov 2017	Tuesday 07 Nov 2017	Tuesday 07 Nov 2017	1
#666666	0	22.97	646	Tuesday 08 Aug 2017	Tuesday 08 Aug 2017	Tuesday 08 Aug 2017	1
#666666	1	22.97	646	Tuesday 08 Aug 2017	Tuesday 08 Aug 2017	Tuesday 08 Aug 2017	1
#666666	2	22.9531034482759	646	Tuesday 08 Aug 2017	Tuesday 08 Aug 2017	Tuesday 08 Aug 2017	1
#666666	3	22.9614035087719	646	Tuesday 08 Aug 2017	Tuesday 08 Aug 2017	Tuesday 08 Aug 2017	1
#666666	4	22.9531034482759	646	Tuesday 08 Aug 2017	Tuesday 08 Aug 2017	Tuesday 08 Aug 2017	1
#666666	5	22.8238596491228	646	Tuesday 08 Aug 2017	Tuesday 08 Aug 2017	Tuesday 08 Aug 2017	1
#666666	6	22.8601724137931	646	Tuesday 08 Aug 2017	Tuesday 08 Aug 2017	Tuesday 08 Aug 2017	1
#666666	7	22.0243859649123	646	Tuesday 08 Aug 2017	Tuesday 08 Aug 2017	Tuesday 08 Aug 2017	1
#666666	8	22.1336206896552	646	Tuesday 08 Aug 2017	Tuesday 08 Aug 2017	Tuesday 08 Aug 2017	1
#666666	9	22.6605263157895	646	Tuesday 08 Aug 2017	Tuesday 08 Aug 2017	Tuesday 08 Aug 2017	1
#666666	10	22.9531034482759	646	Tuesday 08 Aug 2017	Tuesday 08 Aug 2017	Tuesday 08 Aug 2017	1
#666666	11	23.3138596491228	646	Tuesday 08 Aug 2017	Tuesday 08 Aug 2017	Tuesday 08 Aug 2017	1
#666666	12	23.5275862068966	646	Tuesday 08 Aug 2017	Tuesday 08 Aug 2017	Tuesday 08 Aug 2017	1
#666666	13	23.8812280701754	646	Tuesday 08 Aug 2017	Tuesday 08 Aug 2017	Tuesday 08 Aug 2017	1
#666666	14	23.9837931034483	646	Tuesday 08 Aug 2017	Tuesday 08 Aug 2017	Tuesday 08 Aug 2017	1
#666666	15	24.3454385964912	646	Tuesday 08 Aug 2017	Tuesday 08 Aug 2017	Tuesday 08 Aug 2017	1
#666666	16	24.3470689655172	646	Tuesday 08 Aug 2017	Tuesday 08 Aug 2017	Tuesday 08 Aug 2017	1
#666666	17	23.210701754386	646	Tuesday 08 Aug 2017	Tuesday 08 Aug 2017	Tuesday 08 Aug 2017	1
#666666	18	22.4968965517241	646	Tuesday 08 Aug 2017	Tuesday 08 Aug 2017	Tuesday 08 Aug 2017	1
#666666	19	22.0845614035088	646	Tuesday 08 Aug 2017	Tuesday 08 Aug 2017	Tuesday 08 Aug 2017	1
#666666	20	22.116724137931	646	Tuesday 08 Aug 2017	Tuesday 08 Aug 2017	Tuesday 08 Aug 2017	1
#666666	21	21.8726315789474	646	Tuesday 08 Aug 2017	Tuesday 08 Aug 2017	Tuesday 08 Aug 2017	1
#666666	22	22.8179310344828	646	Tuesday 08 Aug 2017	Tuesday 08 Aug 2017	Tuesday 08 Aug 2017	1
#666666	23	22.97	646	Tuesday 08 Aug 2017	Tuesday 08 Aug 2017	Tuesday 08 Aug 2017	1
#666666	0	23.95	647	Tuesday 08 Dec 2015	Tuesday 08 Dec 2015	Tuesday 08 Dec 2015	1
#666666	1	23.95	647	Tuesday 08 Dec 2015	Tuesday 08 Dec 2015	Tuesday 08 Dec 2015	1
#666666	2	23.95	647	Tuesday 08 Dec 2015	Tuesday 08 Dec 2015	Tuesday 08 Dec 2015	1
#666666	3	23.95	647	Tuesday 08 Dec 2015	Tuesday 08 Dec 2015	Tuesday 08 Dec 2015	1
#666666	4	23.95	647	Tuesday 08 Dec 2015	Tuesday 08 Dec 2015	Tuesday 08 Dec 2015	1
#666666	5	23.95	647	Tuesday 08 Dec 2015	Tuesday 08 Dec 2015	Tuesday 08 Dec 2015	1
#666666	6	23.3501724137931	647	Tuesday 08 Dec 2015	Tuesday 08 Dec 2015	Tuesday 08 Dec 2015	1
#666666	7	22.7722807017544	647	Tuesday 08 Dec 2015	Tuesday 08 Dec 2015	Tuesday 08 Dec 2015	1
#666666	8	22.6320689655172	647	Tuesday 08 Dec 2015	Tuesday 08 Dec 2015	Tuesday 08 Dec 2015	1
#666666	9	23.2794736842105	647	Tuesday 08 Dec 2015	Tuesday 08 Dec 2015	Tuesday 08 Dec 2015	1
#666666	10	23.4431034482759	647	Tuesday 08 Dec 2015	Tuesday 08 Dec 2015	Tuesday 08 Dec 2015	1
#666666	11	23.4685964912281	647	Tuesday 08 Dec 2015	Tuesday 08 Dec 2015	Tuesday 08 Dec 2015	1
#666666	12	23.4937931034483	647	Tuesday 08 Dec 2015	Tuesday 08 Dec 2015	Tuesday 08 Dec 2015	1
#666666	13	23.6577192982456	647	Tuesday 08 Dec 2015	Tuesday 08 Dec 2015	Tuesday 08 Dec 2015	1
#666666	14	23.8570689655172	647	Tuesday 08 Dec 2015	Tuesday 08 Dec 2015	Tuesday 08 Dec 2015	1
#666666	15	23.8726315789474	647	Tuesday 08 Dec 2015	Tuesday 08 Dec 2015	Tuesday 08 Dec 2015	1
#666666	16	23.6543103448276	647	Tuesday 08 Dec 2015	Tuesday 08 Dec 2015	Tuesday 08 Dec 2015	1
#666666	17	23.4943859649123	647	Tuesday 08 Dec 2015	Tuesday 08 Dec 2015	Tuesday 08 Dec 2015	1
#666666	18	23.2656896551724	647	Tuesday 08 Dec 2015	Tuesday 08 Dec 2015	Tuesday 08 Dec 2015	1
#666666	19	22.97	647	Tuesday 08 Dec 2015	Tuesday 08 Dec 2015	Tuesday 08 Dec 2015	1
#666666	20	22.4546551724138	647	Tuesday 08 Dec 2015	Tuesday 08 Dec 2015	Tuesday 08 Dec 2015	1
#666666	21	22.6863157894737	647	Tuesday 08 Dec 2015	Tuesday 08 Dec 2015	Tuesday 08 Dec 2015	1
#666666	22	22.4124137931035	647	Tuesday 08 Dec 2015	Tuesday 08 Dec 2015	Tuesday 08 Dec 2015	1
#666666	23	22.600350877193	647	Tuesday 08 Dec 2015	Tuesday 08 Dec 2015	Tuesday 08 Dec 2015	1
#666666	0	24.44	648	Tuesday 08 Mar 2016	Tuesday 08 Mar 2016	Tuesday 08 Mar 2016	1
#666666	1	24.3386206896552	648	Tuesday 08 Mar 2016	Tuesday 08 Mar 2016	Tuesday 08 Mar 2016	1
#666666	2	23.7350877192982	648	Tuesday 08 Mar 2016	Tuesday 08 Mar 2016	Tuesday 08 Mar 2016	1
#666666	3	23.46	648	Tuesday 08 Mar 2016	Tuesday 08 Mar 2016	Tuesday 08 Mar 2016	1
#666666	4	23.46	648	Tuesday 08 Mar 2016	Tuesday 08 Mar 2016	Tuesday 08 Mar 2016	1
#666666	5	23.1938793103448	648	Tuesday 08 Mar 2016	Tuesday 08 Mar 2016	Tuesday 08 Mar 2016	1
#666666	6	23.094649122807	648	Tuesday 08 Mar 2016	Tuesday 08 Mar 2016	Tuesday 08 Mar 2016	1
#666666	7	23.4473275862069	648	Tuesday 08 Mar 2016	Tuesday 08 Mar 2016	Tuesday 08 Mar 2016	1
#666666	8	23.4685964912281	648	Tuesday 08 Mar 2016	Tuesday 08 Mar 2016	Tuesday 08 Mar 2016	1
#666666	9	23.5318103448276	648	Tuesday 08 Mar 2016	Tuesday 08 Mar 2016	Tuesday 08 Mar 2016	1
#666666	10	24.1434210526316	648	Tuesday 08 Mar 2016	Tuesday 08 Mar 2016	Tuesday 08 Mar 2016	1
#666666	11	24.7525862068966	648	Tuesday 08 Mar 2016	Tuesday 08 Mar 2016	Tuesday 08 Mar 2016	1
#666666	12	24.934224137931	648	Tuesday 08 Mar 2016	Tuesday 08 Mar 2016	Tuesday 08 Mar 2016	1
#666666	13	24.925775862069	648	Tuesday 08 Mar 2016	Tuesday 08 Mar 2016	Tuesday 08 Mar 2016	1
#666666	14	25.3037288135593	648	Tuesday 08 Mar 2016	Tuesday 08 Mar 2016	Tuesday 08 Mar 2016	1
#666666	15	25.3608620689655	648	Tuesday 08 Mar 2016	Tuesday 08 Mar 2016	Tuesday 08 Mar 2016	1
#666666	16	25.3701694915254	648	Tuesday 08 Mar 2016	Tuesday 08 Mar 2016	Tuesday 08 Mar 2016	1
#666666	17	24.8526315789474	648	Tuesday 08 Mar 2016	Tuesday 08 Mar 2016	Tuesday 08 Mar 2016	1
#666666	18	24.2963793103448	648	Tuesday 08 Mar 2016	Tuesday 08 Mar 2016	Tuesday 08 Mar 2016	1
#666666	19	24.3470689655172	648	Tuesday 08 Mar 2016	Tuesday 08 Mar 2016	Tuesday 08 Mar 2016	1
#666666	20	24.44	648	Tuesday 08 Mar 2016	Tuesday 08 Mar 2016	Tuesday 08 Mar 2016	1
#666666	21	24.0918421052632	648	Tuesday 08 Mar 2016	Tuesday 08 Mar 2016	Tuesday 08 Mar 2016	1
#666666	22	23.95	648	Tuesday 08 Mar 2016	Tuesday 08 Mar 2016	Tuesday 08 Mar 2016	1
#666666	23	23.9414035087719	648	Tuesday 08 Mar 2016	Tuesday 08 Mar 2016	Tuesday 08 Mar 2016	1
#666666	0	22.1251724137931	649	Tuesday 08 Nov 2016	Tuesday 08 Nov 2016	Tuesday 08 Nov 2016	1
#666666	1	22.2736842105263	649	Tuesday 08 Nov 2016	Tuesday 08 Nov 2016	Tuesday 08 Nov 2016	1
#666666	2	22.116724137931	649	Tuesday 08 Nov 2016	Tuesday 08 Nov 2016	Tuesday 08 Nov 2016	1
#666666	3	22.110350877193	649	Tuesday 08 Nov 2016	Tuesday 08 Nov 2016	Tuesday 08 Nov 2016	1
#666666	4	22.0660344827586	649	Tuesday 08 Nov 2016	Tuesday 08 Nov 2016	Tuesday 08 Nov 2016	1
#666666	5	22.1619298245614	649	Tuesday 08 Nov 2016	Tuesday 08 Nov 2016	Tuesday 08 Nov 2016	1
#666666	6	22.1253448275862	649	Tuesday 08 Nov 2016	Tuesday 08 Nov 2016	Tuesday 08 Nov 2016	1
#666666	7	21.5521052631579	649	Tuesday 08 Nov 2016	Tuesday 08 Nov 2016	Tuesday 08 Nov 2016	1
#666666	8	21.51	649	Tuesday 08 Nov 2016	Tuesday 08 Nov 2016	Tuesday 08 Nov 2016	1
#666666	9	21.990701754386	649	Tuesday 08 Nov 2016	Tuesday 08 Nov 2016	Tuesday 08 Nov 2016	1
#666666	10	22.598275862069	649	Tuesday 08 Nov 2016	Tuesday 08 Nov 2016	Tuesday 08 Nov 2016	1
#666666	11	23.2364912280702	649	Tuesday 08 Nov 2016	Tuesday 08 Nov 2016	Tuesday 08 Nov 2016	1
#666666	12	23.7725862068966	649	Tuesday 08 Nov 2016	Tuesday 08 Nov 2016	Tuesday 08 Nov 2016	1
#666666	13	24.3884210526316	649	Tuesday 08 Nov 2016	Tuesday 08 Nov 2016	Tuesday 08 Nov 2016	1
#666666	14	24.4484482758621	649	Tuesday 08 Nov 2016	Tuesday 08 Nov 2016	Tuesday 08 Nov 2016	1
#666666	15	24.9214035087719	649	Tuesday 08 Nov 2016	Tuesday 08 Nov 2016	Tuesday 08 Nov 2016	1
#666666	16	24.8370689655172	649	Tuesday 08 Nov 2016	Tuesday 08 Nov 2016	Tuesday 08 Nov 2016	1
#666666	17	24.1821052631579	649	Tuesday 08 Nov 2016	Tuesday 08 Nov 2016	Tuesday 08 Nov 2016	1
#666666	18	23.5444827586207	649	Tuesday 08 Nov 2016	Tuesday 08 Nov 2016	Tuesday 08 Nov 2016	1
#666666	19	22.7722807017544	649	Tuesday 08 Nov 2016	Tuesday 08 Nov 2016	Tuesday 08 Nov 2016	1
#666666	20	23.215	649	Tuesday 08 Nov 2016	Tuesday 08 Nov 2016	Tuesday 08 Nov 2016	1
#666666	21	22.841052631579	649	Tuesday 08 Nov 2016	Tuesday 08 Nov 2016	Tuesday 08 Nov 2016	1
#666666	22	23.1474137931034	649	Tuesday 08 Nov 2016	Tuesday 08 Nov 2016	Tuesday 08 Nov 2016	1
#666666	23	22.4456140350877	649	Tuesday 08 Nov 2016	Tuesday 08 Nov 2016	Tuesday 08 Nov 2016	1
#666666	0	20.53	650	Tuesday 09 Aug 2016	Tuesday 09 Aug 2016	Tuesday 09 Aug 2016	1
#666666	1	20.4849425287356	650	Tuesday 09 Aug 2016	Tuesday 09 Aug 2016	Tuesday 09 Aug 2016	1
#666666	2	21.0911111111111	650	Tuesday 09 Aug 2016	Tuesday 09 Aug 2016	Tuesday 09 Aug 2016	1
#666666	3	21.9872413793103	650	Tuesday 09 Aug 2016	Tuesday 09 Aug 2016	Tuesday 09 Aug 2016	1
#666666	4	22.0071929824561	650	Tuesday 09 Aug 2016	Tuesday 09 Aug 2016	Tuesday 09 Aug 2016	1
#666666	5	22.0632183908046	650	Tuesday 09 Aug 2016	Tuesday 09 Aug 2016	Tuesday 09 Aug 2016	1
#666666	6	21.7858479532164	650	Tuesday 09 Aug 2016	Tuesday 09 Aug 2016	Tuesday 09 Aug 2016	1
#666666	7	21.1748850574713	650	Tuesday 09 Aug 2016	Tuesday 09 Aug 2016	Tuesday 09 Aug 2016	1
#666666	8	21.0453448275862	650	Tuesday 09 Aug 2016	Tuesday 09 Aug 2016	Tuesday 09 Aug 2016	1
#666666	9	21.857183908046	650	Tuesday 09 Aug 2016	Tuesday 09 Aug 2016	Tuesday 09 Aug 2016	1
#666666	10	22.1133142857143	650	Tuesday 09 Aug 2016	Tuesday 09 Aug 2016	Tuesday 09 Aug 2016	1
#666666	11	22.8911494252874	650	Tuesday 09 Aug 2016	Tuesday 09 Aug 2016	Tuesday 09 Aug 2016	1
#666666	12	22.8151149425287	650	Tuesday 09 Aug 2016	Tuesday 09 Aug 2016	Tuesday 09 Aug 2016	1
#666666	13	23.341724137931	650	Tuesday 09 Aug 2016	Tuesday 09 Aug 2016	Tuesday 09 Aug 2016	1
#666666	14	23.4629166666667	650	Tuesday 09 Aug 2016	Tuesday 09 Aug 2016	Tuesday 09 Aug 2016	1
#666666	15	23.6835087719298	650	Tuesday 09 Aug 2016	Tuesday 09 Aug 2016	Tuesday 09 Aug 2016	1
#666666	16	23.3022988505747	650	Tuesday 09 Aug 2016	Tuesday 09 Aug 2016	Tuesday 09 Aug 2016	1
#666666	17	22.9108620689655	650	Tuesday 09 Aug 2016	Tuesday 09 Aug 2016	Tuesday 09 Aug 2016	1
#666666	18	22.1871264367816	650	Tuesday 09 Aug 2016	Tuesday 09 Aug 2016	Tuesday 09 Aug 2016	1
#666666	19	21.8284571428571	650	Tuesday 09 Aug 2016	Tuesday 09 Aug 2016	Tuesday 09 Aug 2016	1
#666666	20	21.3902840909091	650	Tuesday 09 Aug 2016	Tuesday 09 Aug 2016	Tuesday 09 Aug 2016	1
#666666	21	21.5014857142857	650	Tuesday 09 Aug 2016	Tuesday 09 Aug 2016	Tuesday 09 Aug 2016	1
#666666	22	21.5126857142857	650	Tuesday 09 Aug 2016	Tuesday 09 Aug 2016	Tuesday 09 Aug 2016	1
#666666	23	22.3374285714286	650	Tuesday 09 Aug 2016	Tuesday 09 Aug 2016	Tuesday 09 Aug 2016	1
#666666	0	21.7003448275862	651	Tuesday 09 Feb 2016	Tuesday 09 Feb 2016	Tuesday 09 Feb 2016	1
#666666	1	22.5247368421053	651	Tuesday 09 Feb 2016	Tuesday 09 Feb 2016	Tuesday 09 Feb 2016	1
#666666	2	23.3163793103448	651	Tuesday 09 Feb 2016	Tuesday 09 Feb 2016	Tuesday 09 Feb 2016	1
#666666	3	23.4857894736842	651	Tuesday 09 Feb 2016	Tuesday 09 Feb 2016	Tuesday 09 Feb 2016	1
#666666	4	23.8739655172414	651	Tuesday 09 Feb 2016	Tuesday 09 Feb 2016	Tuesday 09 Feb 2016	1
#666666	5	23.9414035087719	651	Tuesday 09 Feb 2016	Tuesday 09 Feb 2016	Tuesday 09 Feb 2016	1
#666666	6	23.0206896551724	651	Tuesday 09 Feb 2016	Tuesday 09 Feb 2016	Tuesday 09 Feb 2016	1
#666666	7	21.9740350877193	651	Tuesday 09 Feb 2016	Tuesday 09 Feb 2016	Tuesday 09 Feb 2016	1
#666666	8	21.5672413793103	651	Tuesday 09 Feb 2016	Tuesday 09 Feb 2016	Tuesday 09 Feb 2016	1
#666666	9	22.841052631579	651	Tuesday 09 Feb 2016	Tuesday 09 Feb 2016	Tuesday 09 Feb 2016	1
#666666	10	23.4177586206897	651	Tuesday 09 Feb 2016	Tuesday 09 Feb 2016	Tuesday 09 Feb 2016	1
#666666	11	23.9929824561404	651	Tuesday 09 Feb 2016	Tuesday 09 Feb 2016	Tuesday 09 Feb 2016	1
#666666	12	23.95	651	Tuesday 09 Feb 2016	Tuesday 09 Feb 2016	Tuesday 09 Feb 2016	1
#666666	13	23.9585964912281	651	Tuesday 09 Feb 2016	Tuesday 09 Feb 2016	Tuesday 09 Feb 2016	1
#666666	14	23.7134482758621	651	Tuesday 09 Feb 2016	Tuesday 09 Feb 2016	Tuesday 09 Feb 2016	1
#666666	15	23.8468421052632	651	Tuesday 09 Feb 2016	Tuesday 09 Feb 2016	Tuesday 09 Feb 2016	1
#666666	16	23.9246551724138	651	Tuesday 09 Feb 2016	Tuesday 09 Feb 2016	Tuesday 09 Feb 2016	1
#666666	17	23.7436842105263	651	Tuesday 09 Feb 2016	Tuesday 09 Feb 2016	Tuesday 09 Feb 2016	1
#666666	18	23.3586206896552	651	Tuesday 09 Feb 2016	Tuesday 09 Feb 2016	Tuesday 09 Feb 2016	1
#666666	19	23.0129824561404	651	Tuesday 09 Feb 2016	Tuesday 09 Feb 2016	Tuesday 09 Feb 2016	1
#666666	20	22.9531034482759	651	Tuesday 09 Feb 2016	Tuesday 09 Feb 2016	Tuesday 09 Feb 2016	1
#666666	21	22.6433333333333	651	Tuesday 09 Feb 2016	Tuesday 09 Feb 2016	Tuesday 09 Feb 2016	1
#666666	22	23.4008620689655	651	Tuesday 09 Feb 2016	Tuesday 09 Feb 2016	Tuesday 09 Feb 2016	1
#666666	23	22.729298245614	651	Tuesday 09 Feb 2016	Tuesday 09 Feb 2016	Tuesday 09 Feb 2016	1
#666666	0	23.1220689655172	652	Tuesday 09 Jan 2018	Tuesday 09 Jan 2018	Tuesday 09 Jan 2018	1
#666666	1	23.46	652	Tuesday 09 Jan 2018	Tuesday 09 Jan 2018	Tuesday 09 Jan 2018	1
#666666	2	23.823275862069	652	Tuesday 09 Jan 2018	Tuesday 09 Jan 2018	Tuesday 09 Jan 2018	1
#666666	3	23.95	652	Tuesday 09 Jan 2018	Tuesday 09 Jan 2018	Tuesday 09 Jan 2018	1
#666666	4	23.95	652	Tuesday 09 Jan 2018	Tuesday 09 Jan 2018	Tuesday 09 Jan 2018	1
#666666	5	23.95	652	Tuesday 09 Jan 2018	Tuesday 09 Jan 2018	Tuesday 09 Jan 2018	1
#666666	6	23.5529310344828	652	Tuesday 09 Jan 2018	Tuesday 09 Jan 2018	Tuesday 09 Jan 2018	1
#666666	7	23.0989473684211	652	Tuesday 09 Jan 2018	Tuesday 09 Jan 2018	Tuesday 09 Jan 2018	1
#666666	8	23.2910344827586	652	Tuesday 09 Jan 2018	Tuesday 09 Jan 2018	Tuesday 09 Jan 2018	1
#666666	9	23.5975438596491	652	Tuesday 09 Jan 2018	Tuesday 09 Jan 2018	Tuesday 09 Jan 2018	1
#666666	10	24.068275862069	652	Tuesday 09 Jan 2018	Tuesday 09 Jan 2018	Tuesday 09 Jan 2018	1
#666666	11	24.93	652	Tuesday 09 Jan 2018	Tuesday 09 Jan 2018	Tuesday 09 Jan 2018	1
#666666	12	24.8793103448276	652	Tuesday 09 Jan 2018	Tuesday 09 Jan 2018	Tuesday 09 Jan 2018	1
#666666	13	24.5775438596491	652	Tuesday 09 Jan 2018	Tuesday 09 Jan 2018	Tuesday 09 Jan 2018	1
#666666	14	24.4737931034483	652	Tuesday 09 Jan 2018	Tuesday 09 Jan 2018	Tuesday 09 Jan 2018	1
#666666	15	24.4829824561404	652	Tuesday 09 Jan 2018	Tuesday 09 Jan 2018	Tuesday 09 Jan 2018	1
#666666	16	24.3893103448276	652	Tuesday 09 Jan 2018	Tuesday 09 Jan 2018	Tuesday 09 Jan 2018	1
#666666	17	23.8038596491228	652	Tuesday 09 Jan 2018	Tuesday 09 Jan 2018	Tuesday 09 Jan 2018	1
#666666	18	23.4177586206897	652	Tuesday 09 Jan 2018	Tuesday 09 Jan 2018	Tuesday 09 Jan 2018	1
#666666	19	23.0387719298246	652	Tuesday 09 Jan 2018	Tuesday 09 Jan 2018	Tuesday 09 Jan 2018	1
#666666	20	22.97	652	Tuesday 09 Jan 2018	Tuesday 09 Jan 2018	Tuesday 09 Jan 2018	1
