x	y	label	clickSelects	showSelected1	PANEL	group
11	23.46	23.5	Saturday 22 Oct 2016	Saturday 22 Oct 2016	1	335
23	20.6313793103448	20.6	Saturday 22 Oct 2016	Saturday 22 Oct 2016	1	335
4	22.1533333333333	22.2	Sunday 23 Oct 2016	Sunday 23 Oct 2016	1	462
9	20.9862068965517	21.0	Sunday 23 Oct 2016	Sunday 23 Oct 2016	1	462
15	22.9108620689655	22.9	Monday 24 Oct 2016	Monday 24 Oct 2016	1	220
22	20.53	20.5	Monday 24 Oct 2016	Monday 24 Oct 2016	1	220
8	21.0543859649123	21.1	Tuesday 25 Oct 2016	Tuesday 25 Oct 2016	1	717
13	22.97	23.0	Tuesday 25 Oct 2016	Tuesday 25 Oct 2016	1	717
20	21.0543859649123	21.1	Tuesday 25 Oct 2016	Tuesday 25 Oct 2016	1	717
13	22.8179310344828	22.8	Wednesday 26 Oct 2016	Wednesday 26 Oct 2016	1	845
21	20.53	20.5	Wednesday 26 Oct 2016	Wednesday 26 Oct 2016	1	845
14	23.1161403508772	23.1	Thursday 27 Oct 2016	Thursday 27 Oct 2016	1	602
20	20.53	20.5	Thursday 27 Oct 2016	Thursday 27 Oct 2016	1	602
11	22.6320689655172	22.6	Friday 28 Oct 2016	Friday 28 Oct 2016	1	113
18	20.9512280701754	21.0	Friday 28 Oct 2016	Friday 28 Oct 2016	1	113
0	22.2049122807018	22.2	Saturday 29 Oct 2016	Saturday 29 Oct 2016	1	363
16	20.0743859649123	20.1	Saturday 29 Oct 2016	Saturday 29 Oct 2016	1	363
17	20.2596551724138	20.3	Sunday 30 Oct 2016	Sunday 30 Oct 2016	1	490
19	22.0510344827586	22.1	Sunday 30 Oct 2016	Sunday 30 Oct 2016	1	490
8	20.6847368421053	20.7	Monday 31 Oct 2016	Monday 31 Oct 2016	1	247
15	22.8263793103448	22.8	Monday 31 Oct 2016	Monday 31 Oct 2016	1	247
8	21.0801754385965	21.1	Tuesday 01 Nov 2016	Tuesday 01 Nov 2016	1	620
15	23.8554385964912	23.9	Tuesday 01 Nov 2016	Tuesday 01 Nov 2016	1	620
8	21.3036842105263	21.3	Wednesday 02 Nov 2016	Wednesday 02 Nov 2016	1	748
16	25.42	25.4	Wednesday 02 Nov 2016	Wednesday 02 Nov 2016	1	748
0	23.7436842105263	23.7	Thursday 03 Nov 2016	Thursday 03 Nov 2016	1	505
21	21.5001724137931	21.5	Thursday 03 Nov 2016	Thursday 03 Nov 2016	1	505
15	22.97	23.0	Friday 04 Nov 2016	Friday 04 Nov 2016	1	17
19	21.3410344827586	21.3	Friday 04 Nov 2016	Friday 04 Nov 2016	1	17
0	22.97	23.0	Saturday 05 Nov 2016	Saturday 05 Nov 2016	1	267
15	20.53	20.5	Saturday 05 Nov 2016	Saturday 05 Nov 2016	1	267
16	20.53	20.5	Saturday 05 Nov 2016	Saturday 05 Nov 2016	1	267
0	22.48	22.5	Sunday 06 Nov 2016	Sunday 06 Nov 2016	1	394
16	20.3694827586207	20.4	Sunday 06 Nov 2016	Sunday 06 Nov 2016	1	394
8	20.7412068965517	20.7	Monday 07 Nov 2016	Monday 07 Nov 2016	1	152
15	23.4685964912281	23.5	Monday 07 Nov 2016	Monday 07 Nov 2016	1	152
8	21.51	21.5	Tuesday 08 Nov 2016	Tuesday 08 Nov 2016	1	649
15	24.9214035087719	24.9	Tuesday 08 Nov 2016	Tuesday 08 Nov 2016	1	649
13	23.46	23.5	Wednesday 09 Nov 2016	Wednesday 09 Nov 2016	1	777
14	23.46	23.5	Wednesday 09 Nov 2016	Wednesday 09 Nov 2016	1	777
15	23.46	23.5	Wednesday 09 Nov 2016	Wednesday 09 Nov 2016	1	777
22	21.0114035087719	21.0	Wednesday 09 Nov 2016	Wednesday 09 Nov 2016	1	777
8	21.5942105263158	21.6	Thursday 10 Nov 2016	Thursday 10 Nov 2016	1	534
15	23.46	23.5	Thursday 10 Nov 2016	Thursday 10 Nov 2016	1	534
15	23.3839655172414	23.4	Friday 11 Nov 2016	Friday 11 Nov 2016	1	46
19	21.3494827586207	21.3	Friday 11 Nov 2016	Friday 11 Nov 2016	1	46
6	22.4714035087719	22.5	Saturday 12 Nov 2016	Saturday 12 Nov 2016	1	296
10	21.02	21.0	Saturday 12 Nov 2016	Saturday 12 Nov 2016	1	296
14	21.02	21.0	Saturday 12 Nov 2016	Saturday 12 Nov 2016	1	296
15	21.02	21.0	Saturday 12 Nov 2016	Saturday 12 Nov 2016	1	296
16	21.02	21.0	Saturday 12 Nov 2016	Saturday 12 Nov 2016	1	296
20	21.02	21.0	Saturday 12 Nov 2016	Saturday 12 Nov 2016	1	296
9	21.02	21.0	Sunday 13 Nov 2016	Sunday 13 Nov 2016	1	423
10	21.02	21.0	Sunday 13 Nov 2016	Sunday 13 Nov 2016	1	423
18	22.48	22.5	Sunday 13 Nov 2016	Sunday 13 Nov 2016	1	423
21	22.48	22.5	Sunday 13 Nov 2016	Sunday 13 Nov 2016	1	423
22	22.48	22.5	Sunday 13 Nov 2016	Sunday 13 Nov 2016	1	423
23	22.48	22.5	Sunday 13 Nov 2016	Sunday 13 Nov 2016	1	423
7	21.4593103448276	21.5	Monday 14 Nov 2016	Monday 14 Nov 2016	1	181
16	24.44	24.4	Monday 14 Nov 2016	Monday 14 Nov 2016	1	181
15	24.1696551724138	24.2	Tuesday 15 Nov 2016	Tuesday 15 Nov 2016	1	678
21	21.5348275862069	21.5	Tuesday 15 Nov 2016	Tuesday 15 Nov 2016	1	678
7	21.51	21.5	Wednesday 16 Nov 2016	Wednesday 16 Nov 2016	1	806
8	21.51	21.5	Wednesday 16 Nov 2016	Wednesday 16 Nov 2016	1	806
15	23.46	23.5	Wednesday 16 Nov 2016	Wednesday 16 Nov 2016	1	806
20	21.51	21.5	Wednesday 16 Nov 2016	Wednesday 16 Nov 2016	1	806
13	22.97	23.0	Thursday 17 Nov 2016	Thursday 17 Nov 2016	1	563
14	22.97	23.0	Thursday 17 Nov 2016	Thursday 17 Nov 2016	1	563
15	22.97	23.0	Thursday 17 Nov 2016	Thursday 17 Nov 2016	1	563
19	21.3156896551724	21.3	Thursday 17 Nov 2016	Thursday 17 Nov 2016	1	563
8	21.0973684210526	21.1	Friday 18 Nov 2016	Friday 18 Nov 2016	1	75
13	23.46	23.5	Friday 18 Nov 2016	Friday 18 Nov 2016	1	75
14	23.46	23.5	Friday 18 Nov 2016	Friday 18 Nov 2016	1	75
11	20.53	20.5	Saturday 19 Nov 2016	Saturday 19 Nov 2016	1	325
17	22.2520689655172	22.3	Saturday 19 Nov 2016	Saturday 19 Nov 2016	1	325
0	21.99	22.0	Sunday 20 Nov 2016	Sunday 20 Nov 2016	1	452
1	21.99	22.0	Sunday 20 Nov 2016	Sunday 20 Nov 2016	1	452
2	21.99	22.0	Sunday 20 Nov 2016	Sunday 20 Nov 2016	1	452
3	21.99	22.0	Sunday 20 Nov 2016	Sunday 20 Nov 2016	1	452
4	21.99	22.0	Sunday 20 Nov 2016	Sunday 20 Nov 2016	1	452
5	21.99	22.0	Sunday 20 Nov 2016	Sunday 20 Nov 2016	1	452
6	21.99	22.0	Sunday 20 Nov 2016	Sunday 20 Nov 2016	1	452
9	20.53	20.5	Sunday 20 Nov 2016	Sunday 20 Nov 2016	1	452
10	20.53	20.5	Sunday 20 Nov 2016	Sunday 20 Nov 2016	1	452
12	20.53	20.5	Sunday 20 Nov 2016	Sunday 20 Nov 2016	1	452
13	20.53	20.5	Sunday 20 Nov 2016	Sunday 20 Nov 2016	1	452
14	20.53	20.5	Sunday 20 Nov 2016	Sunday 20 Nov 2016	1	452
15	20.53	20.5	Sunday 20 Nov 2016	Sunday 20 Nov 2016	1	452
8	20.6159649122807	20.6	Monday 21 Nov 2016	Monday 21 Nov 2016	1	210
11	22.725	22.7	Monday 21 Nov 2016	Monday 21 Nov 2016	1	210
8	21.02	21.0	Tuesday 22 Nov 2016	Tuesday 22 Nov 2016	1	707
14	23.2966666666667	23.3	Tuesday 22 Nov 2016	Tuesday 22 Nov 2016	1	707
3	20.6651724137931	20.7	Wednesday 23 Nov 2016	Wednesday 23 Nov 2016	1	835
15	24.7863793103448	24.8	Wednesday 23 Nov 2016	Wednesday 23 Nov 2016	1	835
8	22.7464912280702	22.7	Thursday 24 Nov 2016	Thursday 24 Nov 2016	1	592
15	24.7779310344828	24.8	Thursday 24 Nov 2016	Thursday 24 Nov 2016	1	592
15	25.428275862069	25.4	Friday 25 Nov 2016	Friday 25 Nov 2016	1	103
22	22.48	22.5	Friday 25 Nov 2016	Friday 25 Nov 2016	1	103
1	23.46	23.5	Saturday 26 Nov 2016	Saturday 26 Nov 2016	1	353
4	23.46	23.5	Saturday 26 Nov 2016	Saturday 26 Nov 2016	1	353
5	23.46	23.5	Saturday 26 Nov 2016	Saturday 26 Nov 2016	1	353
6	23.46	23.5	Saturday 26 Nov 2016	Saturday 26 Nov 2016	1	353
11	21.99	22.0	Saturday 26 Nov 2016	Saturday 26 Nov 2016	1	353
12	21.99	22.0	Saturday 26 Nov 2016	Saturday 26 Nov 2016	1	353
13	21.99	22.0	Saturday 26 Nov 2016	Saturday 26 Nov 2016	1	353
19	23.46	23.5	Saturday 26 Nov 2016	Saturday 26 Nov 2016	1	353
20	23.46	23.5	Saturday 26 Nov 2016	Saturday 26 Nov 2016	1	353
21	23.46	23.5	Saturday 26 Nov 2016	Saturday 26 Nov 2016	1	353
22	23.46	23.5	Saturday 26 Nov 2016	Saturday 26 Nov 2016	1	353
23	23.46	23.5	Saturday 26 Nov 2016	Saturday 26 Nov 2016	1	353
0	23.46	23.5	Sunday 27 Nov 2016	Sunday 27 Nov 2016	1	480
1	23.46	23.5	Sunday 27 Nov 2016	Sunday 27 Nov 2016	1	480
2	23.46	23.5	Sunday 27 Nov 2016	Sunday 27 Nov 2016	1	480
3	23.46	23.5	Sunday 27 Nov 2016	Sunday 27 Nov 2016	1	480
4	23.46	23.5	Sunday 27 Nov 2016	Sunday 27 Nov 2016	1	480
5	23.46	23.5	Sunday 27 Nov 2016	Sunday 27 Nov 2016	1	480
6	23.46	23.5	Sunday 27 Nov 2016	Sunday 27 Nov 2016	1	480
16	21.99	22.0	Sunday 27 Nov 2016	Sunday 27 Nov 2016	1	480
8	22.1791228070175	22.2	Monday 28 Nov 2016	Monday 28 Nov 2016	1	238
15	25.0073684210526	25.0	Monday 28 Nov 2016	Monday 28 Nov 2016	1	238
15	25.2394736842105	25.2	Tuesday 29 Nov 2016	Tuesday 29 Nov 2016	1	735
23	23.2536842105263	23.3	Tuesday 29 Nov 2016	Tuesday 29 Nov 2016	1	735
0	23.2065517241379	23.2	Wednesday 30 Nov 2016	Wednesday 30 Nov 2016	1	862
15	25.42	25.4	Wednesday 30 Nov 2016	Wednesday 30 Nov 2016	1	862
5	22.9614035087719	23.0	Thursday 01 Dec 2016	Thursday 01 Dec 2016	1	494
13	24.8870175438597	24.9	Thursday 01 Dec 2016	Thursday 01 Dec 2016	1	494
5	22.7722807017544	22.8	Friday 02 Dec 2016	Friday 02 Dec 2016	1	6
12	24.93	24.9	Friday 02 Dec 2016	Friday 02 Dec 2016	1	6
14	24.93	24.9	Friday 02 Dec 2016	Friday 02 Dec 2016	1	6
15	24.93	24.9	Friday 02 Dec 2016	Friday 02 Dec 2016	1	6
3	24.44	24.4	Saturday 03 Dec 2016	Saturday 03 Dec 2016	1	256
4	24.44	24.4	Saturday 03 Dec 2016	Saturday 03 Dec 2016	1	256
7	22.97	23.0	Saturday 03 Dec 2016	Saturday 03 Dec 2016	1	256
8	22.97	23.0	Saturday 03 Dec 2016	Saturday 03 Dec 2016	1	256
9	22.97	23.0	Saturday 03 Dec 2016	Saturday 03 Dec 2016	1	256
10	22.97	23.0	Saturday 03 Dec 2016	Saturday 03 Dec 2016	1	256
11	22.97	23.0	Saturday 03 Dec 2016	Saturday 03 Dec 2016	1	256
12	22.97	23.0	Saturday 03 Dec 2016	Saturday 03 Dec 2016	1	256
13	22.97	23.0	Saturday 03 Dec 2016	Saturday 03 Dec 2016	1	256
14	22.97	23.0	Saturday 03 Dec 2016	Saturday 03 Dec 2016	1	256
15	22.97	23.0	Saturday 03 Dec 2016	Saturday 03 Dec 2016	1	256
16	22.97	23.0	Saturday 03 Dec 2016	Saturday 03 Dec 2016	1	256
17	22.97	23.0	Saturday 03 Dec 2016	Saturday 03 Dec 2016	1	256
9	22.8668421052632	22.9	Sunday 04 Dec 2016	Sunday 04 Dec 2016	1	383
15	24.5001754385965	24.5	Sunday 04 Dec 2016	Sunday 04 Dec 2016	1	383
14	24.9384482758621	24.9	Monday 05 Dec 2016	Monday 05 Dec 2016	1	140
23	22.8238596491228	22.8	Monday 05 Dec 2016	Monday 05 Dec 2016	1	140
0	22.9362068965517	22.9	Tuesday 06 Dec 2016	Tuesday 06 Dec 2016	1	637
11	24.9471929824561	24.9	Tuesday 06 Dec 2016	Tuesday 06 Dec 2016	1	637
0	22.97	23.0	Wednesday 07 Dec 2016	Wednesday 07 Dec 2016	1	765
12	24.4484482758621	24.4	Wednesday 07 Dec 2016	Wednesday 07 Dec 2016	1	765
23	22.97	23.0	Wednesday 07 Dec 2016	Wednesday 07 Dec 2016	1	765
5	22.4885964912281	22.5	Thursday 08 Dec 2016	Thursday 08 Dec 2016	1	522
14	24.6258620689655	24.6	Thursday 08 Dec 2016	Thursday 08 Dec 2016	1	522
14	25.4028070175439	25.4	Friday 09 Dec 2016	Friday 09 Dec 2016	1	34
21	22.97	23.0	Friday 09 Dec 2016	Friday 09 Dec 2016	1	34
14	23.9671929824561	24.0	Saturday 10 Dec 2016	Saturday 10 Dec 2016	1	284
19	22.9953448275862	23.0	Saturday 10 Dec 2016	Saturday 10 Dec 2016	1	284
8	22.97	23.0	Sunday 11 Dec 2016	Sunday 11 Dec 2016	1	411
14	24.44	24.4	Sunday 11 Dec 2016	Sunday 11 Dec 2016	1	411
14	24.4657894736842	24.5	Monday 12 Dec 2016	Monday 12 Dec 2016	1	169
18	22.5487719298246	22.5	Monday 12 Dec 2016	Monday 12 Dec 2016	1	169
7	22.48	22.5	Tuesday 13 Dec 2016	Tuesday 13 Dec 2016	1	666
15	24.93	24.9	Tuesday 13 Dec 2016	Tuesday 13 Dec 2016	1	666
15	24.5075862068966	24.5	Wednesday 14 Dec 2016	Wednesday 14 Dec 2016	1	794
20	22.48	22.5	Wednesday 14 Dec 2016	Wednesday 14 Dec 2016	1	794
8	22.1189473684211	22.1	Thursday 15 Dec 2016	Thursday 15 Dec 2016	1	551
15	24.1105172413793	24.1	Thursday 15 Dec 2016	Thursday 15 Dec 2016	1	551
1	22.1589655172414	22.2	Friday 16 Dec 2016	Friday 16 Dec 2016	1	63
15	24.4315517241379	24.4	Friday 16 Dec 2016	Friday 16 Dec 2016	1	63
1	23.46	23.5	Saturday 17 Dec 2016	Saturday 17 Dec 2016	1	313
2	23.46	23.5	Saturday 17 Dec 2016	Saturday 17 Dec 2016	1	313
3	23.46	23.5	Saturday 17 Dec 2016	Saturday 17 Dec 2016	1	313
10	22.48	22.5	Saturday 17 Dec 2016	Saturday 17 Dec 2016	1	313
16	22.48	22.5	Saturday 17 Dec 2016	Saturday 17 Dec 2016	1	313
19	23.46	23.5	Saturday 17 Dec 2016	Saturday 17 Dec 2016	1	313
20	23.46	23.5	Saturday 17 Dec 2016	Saturday 17 Dec 2016	1	313
21	23.46	23.5	Saturday 17 Dec 2016	Saturday 17 Dec 2016	1	313
22	23.46	23.5	Saturday 17 Dec 2016	Saturday 17 Dec 2016	1	313
23	23.46	23.5	Saturday 17 Dec 2016	Saturday 17 Dec 2016	1	313
5	23.4684482758621	23.5	Sunday 18 Dec 2016	Sunday 18 Dec 2016	1	440
10	22.48	22.5	Sunday 18 Dec 2016	Sunday 18 Dec 2016	1	440
11	22.48	22.5	Sunday 18 Dec 2016	Sunday 18 Dec 2016	1	440
12	22.48	22.5	Sunday 18 Dec 2016	Sunday 18 Dec 2016	1	440
13	22.48	22.5	Sunday 18 Dec 2016	Sunday 18 Dec 2016	1	440
14	22.48	22.5	Sunday 18 Dec 2016	Sunday 18 Dec 2016	1	440
15	22.48	22.5	Sunday 18 Dec 2016	Sunday 18 Dec 2016	1	440
16	22.48	22.5	Sunday 18 Dec 2016	Sunday 18 Dec 2016	1	440
7	22.48	22.5	Monday 19 Dec 2016	Monday 19 Dec 2016	1	198
15	24.8182456140351	24.8	Monday 19 Dec 2016	Monday 19 Dec 2016	1	198
14	24.6258620689655	24.6	Tuesday 20 Dec 2016	Tuesday 20 Dec 2016	1	695
21	23.0559649122807	23.1	Tuesday 20 Dec 2016	Tuesday 20 Dec 2016	1	695
14	25.2001724137931	25.2	Wednesday 21 Dec 2016	Wednesday 21 Dec 2016	1	823
20	22.9953448275862	23.0	Wednesday 21 Dec 2016	Wednesday 21 Dec 2016	1	823
1	23.9929824561404	24.0	Thursday 22 Dec 2016	Thursday 22 Dec 2016	1	580
8	22.9362068965517	22.9	Thursday 22 Dec 2016	Thursday 22 Dec 2016	1	580
0	23.95	23.9	Friday 23 Dec 2016	Friday 23 Dec 2016	1	91
1	23.95	23.9	Friday 23 Dec 2016	Friday 23 Dec 2016	1	91
3	23.95	23.9	Friday 23 Dec 2016	Friday 23 Dec 2016	1	91
8	22.48	22.5	Friday 23 Dec 2016	Friday 23 Dec 2016	1	91
1	23.95	23.9	Saturday 24 Dec 2016	Saturday 24 Dec 2016	1	341
2	23.95	23.9	Saturday 24 Dec 2016	Saturday 24 Dec 2016	1	341
3	23.95	23.9	Saturday 24 Dec 2016	Saturday 24 Dec 2016	1	341
4	23.95	23.9	Saturday 24 Dec 2016	Saturday 24 Dec 2016	1	341
12	21.99	22.0	Saturday 24 Dec 2016	Saturday 24 Dec 2016	1	341
13	21.99	22.0	Saturday 24 Dec 2016	Saturday 24 Dec 2016	1	341
14	21.99	22.0	Saturday 24 Dec 2016	Saturday 24 Dec 2016	1	341
15	21.99	22.0	Saturday 24 Dec 2016	Saturday 24 Dec 2016	1	341
9	22.3940350877193	22.4	Sunday 25 Dec 2016	Sunday 25 Dec 2016	1	468
14	23.4937931034483	23.5	Sunday 25 Dec 2016	Sunday 25 Dec 2016	1	468
0	23.46	23.5	Monday 26 Dec 2016	Monday 26 Dec 2016	1	226
1	23.46	23.5	Monday 26 Dec 2016	Monday 26 Dec 2016	1	226
8	21.99	22.0	Monday 26 Dec 2016	Monday 26 Dec 2016	1	226
9	21.99	22.0	Monday 26 Dec 2016	Monday 26 Dec 2016	1	226
10	21.99	22.0	Monday 26 Dec 2016	Monday 26 Dec 2016	1	226
16	21.99	22.0	Monday 26 Dec 2016	Monday 26 Dec 2016	1	226
17	21.99	22.0	Monday 26 Dec 2016	Monday 26 Dec 2016	1	226
18	21.99	22.0	Monday 26 Dec 2016	Monday 26 Dec 2016	1	226
21	23.46	23.5	Monday 26 Dec 2016	Monday 26 Dec 2016	1	226
22	23.46	23.5	Monday 26 Dec 2016	Monday 26 Dec 2016	1	226
23	23.46	23.5	Monday 26 Dec 2016	Monday 26 Dec 2016	1	226
3	23.4685964912281	23.5	Tuesday 27 Dec 2016	Tuesday 27 Dec 2016	1	723
10	21.99	22.0	Tuesday 27 Dec 2016	Tuesday 27 Dec 2016	1	723
11	21.99	22.0	Tuesday 27 Dec 2016	Tuesday 27 Dec 2016	1	723
12	21.99	22.0	Tuesday 27 Dec 2016	Tuesday 27 Dec 2016	1	723
13	21.99	22.0	Tuesday 27 Dec 2016	Tuesday 27 Dec 2016	1	723
14	21.99	22.0	Tuesday 27 Dec 2016	Tuesday 27 Dec 2016	1	723
15	21.99	22.0	Tuesday 27 Dec 2016	Tuesday 27 Dec 2016	1	723
16	21.99	22.0	Tuesday 27 Dec 2016	Tuesday 27 Dec 2016	1	723
17	21.99	22.0	Tuesday 27 Dec 2016	Tuesday 27 Dec 2016	1	723
18	21.99	22.0	Tuesday 27 Dec 2016	Tuesday 27 Dec 2016	1	723
1	23.46	23.5	Wednesday 28 Dec 2016	Wednesday 28 Dec 2016	1	851
2	23.46	23.5	Wednesday 28 Dec 2016	Wednesday 28 Dec 2016	1	851
3	23.46	23.5	Wednesday 28 Dec 2016	Wednesday 28 Dec 2016	1	851
4	23.46	23.5	Wednesday 28 Dec 2016	Wednesday 28 Dec 2016	1	851
5	23.46	23.5	Wednesday 28 Dec 2016	Wednesday 28 Dec 2016	1	851
22	21.981724137931	22.0	Wednesday 28 Dec 2016	Wednesday 28 Dec 2016	1	851
1	23.46	23.5	Thursday 29 Dec 2016	Thursday 29 Dec 2016	1	608
2	23.46	23.5	Thursday 29 Dec 2016	Thursday 29 Dec 2016	1	608
3	23.46	23.5	Thursday 29 Dec 2016	Thursday 29 Dec 2016	1	608
4	23.46	23.5	Thursday 29 Dec 2016	Thursday 29 Dec 2016	1	608
5	23.46	23.5	Thursday 29 Dec 2016	Thursday 29 Dec 2016	1	608
9	21.99	22.0	Thursday 29 Dec 2016	Thursday 29 Dec 2016	1	608
10	21.99	22.0	Thursday 29 Dec 2016	Thursday 29 Dec 2016	1	608
11	21.99	22.0	Thursday 29 Dec 2016	Thursday 29 Dec 2016	1	608
20	23.46	23.5	Thursday 29 Dec 2016	Thursday 29 Dec 2016	1	608
2	23.5201754385965	23.5	Friday 30 Dec 2016	Friday 30 Dec 2016	1	119
18	22.0071929824561	22.0	Friday 30 Dec 2016	Friday 30 Dec 2016	1	119
1	23.46	23.5	Saturday 31 Dec 2016	Saturday 31 Dec 2016	1	369
5	23.46	23.5	Saturday 31 Dec 2016	Saturday 31 Dec 2016	1	369
6	23.46	23.5	Saturday 31 Dec 2016	Saturday 31 Dec 2016	1	369
9	21.99	22.0	Saturday 31 Dec 2016	Saturday 31 Dec 2016	1	369
10	21.99	22.0	Saturday 31 Dec 2016	Saturday 31 Dec 2016	1	369
11	21.99	22.0	Saturday 31 Dec 2016	Saturday 31 Dec 2016	1	369
12	21.99	22.0	Saturday 31 Dec 2016	Saturday 31 Dec 2016	1	369
13	21.99	22.0	Saturday 31 Dec 2016	Saturday 31 Dec 2016	1	369
14	21.99	22.0	Saturday 31 Dec 2016	Saturday 31 Dec 2016	1	369
15	21.99	22.0	Saturday 31 Dec 2016	Saturday 31 Dec 2016	1	369
16	21.99	22.0	Saturday 31 Dec 2016	Saturday 31 Dec 2016	1	369
9	22.4377586206897	22.4	Sunday 01 Jan 2017	Sunday 01 Jan 2017	1	372
15	23.4768965517241	23.5	Sunday 01 Jan 2017	Sunday 01 Jan 2017	1	372
9	22.361724137931	22.4	Monday 02 Jan 2017	Monday 02 Jan 2017	1	129
14	23.9671929824561	24.0	Monday 02 Jan 2017	Monday 02 Jan 2017	1	129
7	22.4884482758621	22.5	Tuesday 03 Jan 2017	Tuesday 03 Jan 2017	1	626
22	23.95	23.9	Tuesday 03 Jan 2017	Tuesday 03 Jan 2017	1	626
2	23.95	23.9	Wednesday 04 Jan 2017	Wednesday 04 Jan 2017	1	754
8	22.5315789473684	22.5	Wednesday 04 Jan 2017	Wednesday 04 Jan 2017	1	754
8	22.4885964912281	22.5	Thursday 05 Jan 2017	Thursday 05 Jan 2017	1	511
14	24.4485964912281	24.4	Thursday 05 Jan 2017	Thursday 05 Jan 2017	1	511
8	22.48	22.5	Friday 06 Jan 2017	Friday 06 Jan 2017	1	23
15	24.9215517241379	24.9	Friday 06 Jan 2017	Friday 06 Jan 2017	1	23
0	23.5529310344828	23.6	Saturday 07 Jan 2017	Saturday 07 Jan 2017	1	273
9	22.48	22.5	Saturday 07 Jan 2017	Saturday 07 Jan 2017	1	273
11	22.1705263157895	22.2	Sunday 08 Jan 2017	Sunday 08 Jan 2017	1	400
13	23.4857894736842	23.5	Sunday 08 Jan 2017	Sunday 08 Jan 2017	1	400
9	22.0349122807018	22.0	Monday 09 Jan 2017	Monday 09 Jan 2017	1	158
15	24.93	24.9	Monday 09 Jan 2017	Monday 09 Jan 2017	1	158
7	22.97	23.0	Tuesday 10 Jan 2017	Tuesday 10 Jan 2017	1	655
10	24.1189655172414	24.1	Tuesday 10 Jan 2017	Tuesday 10 Jan 2017	1	655
21	22.97	23.0	Tuesday 10 Jan 2017	Tuesday 10 Jan 2017	1	655
0	22.6151724137931	22.6	Wednesday 11 Jan 2017	Wednesday 11 Jan 2017	1	783
15	25.42	25.4	Wednesday 11 Jan 2017	Wednesday 11 Jan 2017	1	783
3	22.48	22.5	Thursday 12 Jan 2017	Thursday 12 Jan 2017	1	540
4	22.48	22.5	Thursday 12 Jan 2017	Thursday 12 Jan 2017	1	540
5	22.48	22.5	Thursday 12 Jan 2017	Thursday 12 Jan 2017	1	540
6	22.48	22.5	Thursday 12 Jan 2017	Thursday 12 Jan 2017	1	540
15	25.0989655172414	25.1	Thursday 12 Jan 2017	Thursday 12 Jan 2017	1	540
7	23.46	23.5	Friday 13 Jan 2017	Friday 13 Jan 2017	1	52
8	23.46	23.5	Friday 13 Jan 2017	Friday 13 Jan 2017	1	52
16	25.5377192982456	25.5	Friday 13 Jan 2017	Friday 13 Jan 2017	1	52
0	23.95	23.9	Saturday 14 Jan 2017	Saturday 14 Jan 2017	1	302
16	22.7808771929825	22.8	Saturday 14 Jan 2017	Saturday 14 Jan 2017	1	302
2	23.46	23.5	Sunday 15 Jan 2017	Sunday 15 Jan 2017	1	429
3	23.46	23.5	Sunday 15 Jan 2017	Sunday 15 Jan 2017	1	429
4	23.46	23.5	Sunday 15 Jan 2017	Sunday 15 Jan 2017	1	429
5	23.46	23.5	Sunday 15 Jan 2017	Sunday 15 Jan 2017	1	429
6	23.46	23.5	Sunday 15 Jan 2017	Sunday 15 Jan 2017	1	429
20	22.5053448275862	22.5	Sunday 15 Jan 2017	Sunday 15 Jan 2017	1	429
22	23.46	23.5	Sunday 15 Jan 2017	Sunday 15 Jan 2017	1	429
23	23.46	23.5	Sunday 15 Jan 2017	Sunday 15 Jan 2017	1	429
7	23.3826315789474	23.4	Monday 16 Jan 2017	Monday 16 Jan 2017	1	187
15	24.9557894736842	25.0	Monday 16 Jan 2017	Monday 16 Jan 2017	1	187
7	23.46	23.5	Tuesday 17 Jan 2017	Tuesday 17 Jan 2017	1	684
8	23.46	23.5	Tuesday 17 Jan 2017	Tuesday 17 Jan 2017	1	684
14	25.3944827586207	25.4	Tuesday 17 Jan 2017	Tuesday 17 Jan 2017	1	684
11	24.3454385964912	24.3	Wednesday 18 Jan 2017	Wednesday 18 Jan 2017	1	812
22	22.97	23.0	Wednesday 18 Jan 2017	Wednesday 18 Jan 2017	1	812
23	22.97	23.0	Wednesday 18 Jan 2017	Wednesday 18 Jan 2017	1	812
0	22.97	23.0	Thursday 19 Jan 2017	Thursday 19 Jan 2017	1	569
15	24.4485964912281	24.4	Thursday 19 Jan 2017	Thursday 19 Jan 2017	1	569
8	22.8348275862069	22.8	Friday 20 Jan 2017	Friday 20 Jan 2017	1	80
14	24.6765517241379	24.7	Friday 20 Jan 2017	Friday 20 Jan 2017	1	80
0	23.95	23.9	Saturday 21 Jan 2017	Saturday 21 Jan 2017	1	330
1	23.95	23.9	Saturday 21 Jan 2017	Saturday 21 Jan 2017	1	330
2	23.95	23.9	Saturday 21 Jan 2017	Saturday 21 Jan 2017	1	330
3	23.95	23.9	Saturday 21 Jan 2017	Saturday 21 Jan 2017	1	330
4	23.95	23.9	Saturday 21 Jan 2017	Saturday 21 Jan 2017	1	330
5	23.95	23.9	Saturday 21 Jan 2017	Saturday 21 Jan 2017	1	330
6	23.95	23.9	Saturday 21 Jan 2017	Saturday 21 Jan 2017	1	330
12	22.48	22.5	Saturday 21 Jan 2017	Saturday 21 Jan 2017	1	330
17	22.48	22.5	Saturday 21 Jan 2017	Saturday 21 Jan 2017	1	330
