colour	x	y	key	group	clickSelects	showSelected1	PANEL
#8DD3C7	19	14.8888888888889	Thursday 25 May 2017	595	Thursday 25 May 2017	Thursday 25 May 2017	2
#8DD3C7	20	13.3333333333333	Thursday 25 May 2017	595	Thursday 25 May 2017	Thursday 25 May 2017	2
#8DD3C7	20	13.6111111111111	Thursday 25 May 2017	595	Thursday 25 May 2017	Thursday 25 May 2017	2
#8DD3C7	21	13.1111111111111	Thursday 25 May 2017	595	Thursday 25 May 2017	Thursday 25 May 2017	2
#8DD3C7	23	12.7777777777778	Thursday 25 May 2017	595	Thursday 25 May 2017	Thursday 25 May 2017	2
#8DD3C7	0	0	Thursday 26 Jan 2017	596	Thursday 26 Jan 2017	Thursday 26 Jan 2017	2
#8DD3C7	1	0	Thursday 26 Jan 2017	596	Thursday 26 Jan 2017	Thursday 26 Jan 2017	2
#8DD3C7	1	0	Thursday 26 Jan 2017	596	Thursday 26 Jan 2017	Thursday 26 Jan 2017	2
#8DD3C7	2	0.999999999999998	Thursday 26 Jan 2017	596	Thursday 26 Jan 2017	Thursday 26 Jan 2017	2
#8DD3C7	2	0.999999999999998	Thursday 26 Jan 2017	596	Thursday 26 Jan 2017	Thursday 26 Jan 2017	2
#8DD3C7	3	0.999999999999998	Thursday 26 Jan 2017	596	Thursday 26 Jan 2017	Thursday 26 Jan 2017	2
#8DD3C7	4	0.555555555555556	Thursday 26 Jan 2017	596	Thursday 26 Jan 2017	Thursday 26 Jan 2017	2
#8DD3C7	4	0.999999999999998	Thursday 26 Jan 2017	596	Thursday 26 Jan 2017	Thursday 26 Jan 2017	2
#8DD3C7	4	0	Thursday 26 Jan 2017	596	Thursday 26 Jan 2017	Thursday 26 Jan 2017	2
#8DD3C7	5	0	Thursday 26 Jan 2017	596	Thursday 26 Jan 2017	Thursday 26 Jan 2017	2
#8DD3C7	5	0	Thursday 26 Jan 2017	596	Thursday 26 Jan 2017	Thursday 26 Jan 2017	2
#8DD3C7	5	0	Thursday 26 Jan 2017	596	Thursday 26 Jan 2017	Thursday 26 Jan 2017	2
#8DD3C7	6	0	Thursday 26 Jan 2017	596	Thursday 26 Jan 2017	Thursday 26 Jan 2017	2
#8DD3C7	6	0.999999999999998	Thursday 26 Jan 2017	596	Thursday 26 Jan 2017	Thursday 26 Jan 2017	2
#8DD3C7	7	0.555555555555556	Thursday 26 Jan 2017	596	Thursday 26 Jan 2017	Thursday 26 Jan 2017	2
#8DD3C7	7	0.999999999999998	Thursday 26 Jan 2017	596	Thursday 26 Jan 2017	Thursday 26 Jan 2017	2
#8DD3C7	7	0.999999999999998	Thursday 26 Jan 2017	596	Thursday 26 Jan 2017	Thursday 26 Jan 2017	2
#8DD3C7	8	0.999999999999998	Thursday 26 Jan 2017	596	Thursday 26 Jan 2017	Thursday 26 Jan 2017	2
#8DD3C7	9	0.999999999999998	Thursday 26 Jan 2017	596	Thursday 26 Jan 2017	Thursday 26 Jan 2017	2
#8DD3C7	10	0.555555555555556	Thursday 26 Jan 2017	596	Thursday 26 Jan 2017	Thursday 26 Jan 2017	2
#8DD3C7	10	0.999999999999998	Thursday 26 Jan 2017	596	Thursday 26 Jan 2017	Thursday 26 Jan 2017	2
#8DD3C7	10	0.999999999999998	Thursday 26 Jan 2017	596	Thursday 26 Jan 2017	Thursday 26 Jan 2017	2
#8DD3C7	11	0.999999999999998	Thursday 26 Jan 2017	596	Thursday 26 Jan 2017	Thursday 26 Jan 2017	2
#8DD3C7	11	0.999999999999998	Thursday 26 Jan 2017	596	Thursday 26 Jan 2017	Thursday 26 Jan 2017	2
#8DD3C7	12	0.999999999999998	Thursday 26 Jan 2017	596	Thursday 26 Jan 2017	Thursday 26 Jan 2017	2
#8DD3C7	12	0.999999999999998	Thursday 26 Jan 2017	596	Thursday 26 Jan 2017	Thursday 26 Jan 2017	2
#8DD3C7	13	1.11111111111111	Thursday 26 Jan 2017	596	Thursday 26 Jan 2017	Thursday 26 Jan 2017	2
#8DD3C7	13	0.999999999999998	Thursday 26 Jan 2017	596	Thursday 26 Jan 2017	Thursday 26 Jan 2017	2
#8DD3C7	13	0.999999999999998	Thursday 26 Jan 2017	596	Thursday 26 Jan 2017	Thursday 26 Jan 2017	2
#8DD3C7	14	0.999999999999998	Thursday 26 Jan 2017	596	Thursday 26 Jan 2017	Thursday 26 Jan 2017	2
#8DD3C7	14	0.999999999999998	Thursday 26 Jan 2017	596	Thursday 26 Jan 2017	Thursday 26 Jan 2017	2
#8DD3C7	15	0.999999999999998	Thursday 26 Jan 2017	596	Thursday 26 Jan 2017	Thursday 26 Jan 2017	2
#8DD3C7	15	0.999999999999998	Thursday 26 Jan 2017	596	Thursday 26 Jan 2017	Thursday 26 Jan 2017	2
#8DD3C7	16	1.11111111111111	Thursday 26 Jan 2017	596	Thursday 26 Jan 2017	Thursday 26 Jan 2017	2
#8DD3C7	16	0.999999999999998	Thursday 26 Jan 2017	596	Thursday 26 Jan 2017	Thursday 26 Jan 2017	2
#8DD3C7	16	0.999999999999998	Thursday 26 Jan 2017	596	Thursday 26 Jan 2017	Thursday 26 Jan 2017	2
#8DD3C7	17	0.999999999999998	Thursday 26 Jan 2017	596	Thursday 26 Jan 2017	Thursday 26 Jan 2017	2
#8DD3C7	18	0	Thursday 26 Jan 2017	596	Thursday 26 Jan 2017	Thursday 26 Jan 2017	2
#8DD3C7	19	0	Thursday 26 Jan 2017	596	Thursday 26 Jan 2017	Thursday 26 Jan 2017	2
#8DD3C7	19	0	Thursday 26 Jan 2017	596	Thursday 26 Jan 2017	Thursday 26 Jan 2017	2
#8DD3C7	20	0	Thursday 26 Jan 2017	596	Thursday 26 Jan 2017	Thursday 26 Jan 2017	2
#8DD3C7	21	0.999999999999998	Thursday 26 Jan 2017	596	Thursday 26 Jan 2017	Thursday 26 Jan 2017	2
#8DD3C7	22	0.555555555555556	Thursday 26 Jan 2017	596	Thursday 26 Jan 2017	Thursday 26 Jan 2017	2
#8DD3C7	22	0.999999999999998	Thursday 26 Jan 2017	596	Thursday 26 Jan 2017	Thursday 26 Jan 2017	2
#8DD3C7	23	0.999999999999998	Thursday 26 Jan 2017	596	Thursday 26 Jan 2017	Thursday 26 Jan 2017	2
#8DD3C7	0	16	Thursday 26 May 2016	597	Thursday 26 May 2016	Thursday 26 May 2016	2
#8DD3C7	1	14	Thursday 26 May 2016	597	Thursday 26 May 2016	Thursday 26 May 2016	2
#8DD3C7	2	13.3333333333333	Thursday 26 May 2016	597	Thursday 26 May 2016	Thursday 26 May 2016	2
#8DD3C7	2	13	Thursday 26 May 2016	597	Thursday 26 May 2016	Thursday 26 May 2016	2
#8DD3C7	3	13	Thursday 26 May 2016	597	Thursday 26 May 2016	Thursday 26 May 2016	2
#8DD3C7	4	13	Thursday 26 May 2016	597	Thursday 26 May 2016	Thursday 26 May 2016	2
#8DD3C7	5	12	Thursday 26 May 2016	597	Thursday 26 May 2016	Thursday 26 May 2016	2
#8DD3C7	6	13	Thursday 26 May 2016	597	Thursday 26 May 2016	Thursday 26 May 2016	2
#8DD3C7	7	15	Thursday 26 May 2016	597	Thursday 26 May 2016	Thursday 26 May 2016	2
#8DD3C7	8	16.6666666666667	Thursday 26 May 2016	597	Thursday 26 May 2016	Thursday 26 May 2016	2
#8DD3C7	8	16	Thursday 26 May 2016	597	Thursday 26 May 2016	Thursday 26 May 2016	2
#8DD3C7	9	18	Thursday 26 May 2016	597	Thursday 26 May 2016	Thursday 26 May 2016	2
#8DD3C7	10	18	Thursday 26 May 2016	597	Thursday 26 May 2016	Thursday 26 May 2016	2
#8DD3C7	11	19	Thursday 26 May 2016	597	Thursday 26 May 2016	Thursday 26 May 2016	2
#8DD3C7	12	21	Thursday 26 May 2016	597	Thursday 26 May 2016	Thursday 26 May 2016	2
#8DD3C7	13	22	Thursday 26 May 2016	597	Thursday 26 May 2016	Thursday 26 May 2016	2
#8DD3C7	14	22.7777777777778	Thursday 26 May 2016	597	Thursday 26 May 2016	Thursday 26 May 2016	2
#8DD3C7	14	23	Thursday 26 May 2016	597	Thursday 26 May 2016	Thursday 26 May 2016	2
#8DD3C7	15	24	Thursday 26 May 2016	597	Thursday 26 May 2016	Thursday 26 May 2016	2
#8DD3C7	16	24	Thursday 26 May 2016	597	Thursday 26 May 2016	Thursday 26 May 2016	2
#8DD3C7	17	24	Thursday 26 May 2016	597	Thursday 26 May 2016	Thursday 26 May 2016	2
#8DD3C7	18	24	Thursday 26 May 2016	597	Thursday 26 May 2016	Thursday 26 May 2016	2
#8DD3C7	19	23	Thursday 26 May 2016	597	Thursday 26 May 2016	Thursday 26 May 2016	2
#8DD3C7	20	22.7777777777778	Thursday 26 May 2016	597	Thursday 26 May 2016	Thursday 26 May 2016	2
#8DD3C7	20	23	Thursday 26 May 2016	597	Thursday 26 May 2016	Thursday 26 May 2016	2
#8DD3C7	21	23	Thursday 26 May 2016	597	Thursday 26 May 2016	Thursday 26 May 2016	2
#8DD3C7	22	22	Thursday 26 May 2016	597	Thursday 26 May 2016	Thursday 26 May 2016	2
#8DD3C7	22	22	Thursday 26 May 2016	597	Thursday 26 May 2016	Thursday 26 May 2016	2
#8DD3C7	23	21	Thursday 26 May 2016	597	Thursday 26 May 2016	Thursday 26 May 2016	2
#8DD3C7	23	20	Thursday 26 May 2016	597	Thursday 26 May 2016	Thursday 26 May 2016	2
#8DD3C7	0	10.5	Thursday 26 Oct 2017	598	Thursday 26 Oct 2017	Thursday 26 Oct 2017	2
#8DD3C7	1	11.1111111111111	Thursday 26 Oct 2017	598	Thursday 26 Oct 2017	Thursday 26 Oct 2017	2
#8DD3C7	2	10.5555555555556	Thursday 26 Oct 2017	598	Thursday 26 Oct 2017	Thursday 26 Oct 2017	2
#8DD3C7	2	10.7777777777778	Thursday 26 Oct 2017	598	Thursday 26 Oct 2017	Thursday 26 Oct 2017	2
#8DD3C7	3	10.6111111111111	Thursday 26 Oct 2017	598	Thursday 26 Oct 2017	Thursday 26 Oct 2017	2
#8DD3C7	4	9.5	Thursday 26 Oct 2017	598	Thursday 26 Oct 2017	Thursday 26 Oct 2017	2
#8DD3C7	5	11.1111111111111	Thursday 26 Oct 2017	598	Thursday 26 Oct 2017	Thursday 26 Oct 2017	2
#8DD3C7	6	10.3888888888889	Thursday 26 Oct 2017	598	Thursday 26 Oct 2017	Thursday 26 Oct 2017	2
#8DD3C7	8	9.44444444444444	Thursday 26 Oct 2017	598	Thursday 26 Oct 2017	Thursday 26 Oct 2017	2
#8DD3C7	9	10.2222222222222	Thursday 26 Oct 2017	598	Thursday 26 Oct 2017	Thursday 26 Oct 2017	2
#8DD3C7	10	10.7222222222222	Thursday 26 Oct 2017	598	Thursday 26 Oct 2017	Thursday 26 Oct 2017	2
#8DD3C7	11	11.1111111111111	Thursday 26 Oct 2017	598	Thursday 26 Oct 2017	Thursday 26 Oct 2017	2
#8DD3C7	13	11.2777777777778	Thursday 26 Oct 2017	598	Thursday 26 Oct 2017	Thursday 26 Oct 2017	2
#8DD3C7	14	12.2222222222222	Thursday 26 Oct 2017	598	Thursday 26 Oct 2017	Thursday 26 Oct 2017	2
#8DD3C7	14	12	Thursday 26 Oct 2017	598	Thursday 26 Oct 2017	Thursday 26 Oct 2017	2
#8DD3C7	15	11.5	Thursday 26 Oct 2017	598	Thursday 26 Oct 2017	Thursday 26 Oct 2017	2
#8DD3C7	16	11.2222222222222	Thursday 26 Oct 2017	598	Thursday 26 Oct 2017	Thursday 26 Oct 2017	2
#8DD3C7	18	9.77777777777778	Thursday 26 Oct 2017	598	Thursday 26 Oct 2017	Thursday 26 Oct 2017	2
#8DD3C7	19	9.61111111111111	Thursday 26 Oct 2017	598	Thursday 26 Oct 2017	Thursday 26 Oct 2017	2
#8DD3C7	20	9.44444444444444	Thursday 26 Oct 2017	598	Thursday 26 Oct 2017	Thursday 26 Oct 2017	2
#8DD3C7	20	9.38888888888889	Thursday 26 Oct 2017	598	Thursday 26 Oct 2017	Thursday 26 Oct 2017	2
#8DD3C7	21	9.61111111111111	Thursday 26 Oct 2017	598	Thursday 26 Oct 2017	Thursday 26 Oct 2017	2
#8DD3C7	22	9.27777777777778	Thursday 26 Oct 2017	598	Thursday 26 Oct 2017	Thursday 26 Oct 2017	2
#8DD3C7	23	8.88888888888889	Thursday 26 Oct 2017	598	Thursday 26 Oct 2017	Thursday 26 Oct 2017	2
#8DD3C7	0	11.7222222222222	Thursday 27 Apr 2017	599	Thursday 27 Apr 2017	Thursday 27 Apr 2017	2
#8DD3C7	1	11.3888888888889	Thursday 27 Apr 2017	599	Thursday 27 Apr 2017	Thursday 27 Apr 2017	2
#8DD3C7	2	10.5555555555556	Thursday 27 Apr 2017	599	Thursday 27 Apr 2017	Thursday 27 Apr 2017	2
#8DD3C7	2	10.7777777777778	Thursday 27 Apr 2017	599	Thursday 27 Apr 2017	Thursday 27 Apr 2017	2
#8DD3C7	3	10.3888888888889	Thursday 27 Apr 2017	599	Thursday 27 Apr 2017	Thursday 27 Apr 2017	2
#8DD3C7	4	10.3888888888889	Thursday 27 Apr 2017	599	Thursday 27 Apr 2017	Thursday 27 Apr 2017	2
#8DD3C7	5	10	Thursday 27 Apr 2017	599	Thursday 27 Apr 2017	Thursday 27 Apr 2017	2
#8DD3C7	5	10	Thursday 27 Apr 2017	599	Thursday 27 Apr 2017	Thursday 27 Apr 2017	2
#8DD3C7	6	9.88888888888889	Thursday 27 Apr 2017	599	Thursday 27 Apr 2017	Thursday 27 Apr 2017	2
#8DD3C7	7	10	Thursday 27 Apr 2017	599	Thursday 27 Apr 2017	Thursday 27 Apr 2017	2
#8DD3C7	8	10	Thursday 27 Apr 2017	599	Thursday 27 Apr 2017	Thursday 27 Apr 2017	2
#8DD3C7	8	10.2222222222222	Thursday 27 Apr 2017	599	Thursday 27 Apr 2017	Thursday 27 Apr 2017	2
#8DD3C7	9	10.2222222222222	Thursday 27 Apr 2017	599	Thursday 27 Apr 2017	Thursday 27 Apr 2017	2
#8DD3C7	11	13.8888888888889	Thursday 27 Apr 2017	599	Thursday 27 Apr 2017	Thursday 27 Apr 2017	2
#8DD3C7	11	13.8888888888889	Thursday 27 Apr 2017	599	Thursday 27 Apr 2017	Thursday 27 Apr 2017	2
#8DD3C7	12	17.6111111111111	Thursday 27 Apr 2017	599	Thursday 27 Apr 2017	Thursday 27 Apr 2017	2
#8DD3C7	13	18.5	Thursday 27 Apr 2017	599	Thursday 27 Apr 2017	Thursday 27 Apr 2017	2
#8DD3C7	14	22.2222222222222	Thursday 27 Apr 2017	599	Thursday 27 Apr 2017	Thursday 27 Apr 2017	2
#8DD3C7	15	22.5	Thursday 27 Apr 2017	599	Thursday 27 Apr 2017	Thursday 27 Apr 2017	2
#8DD3C7	16	24.2222222222222	Thursday 27 Apr 2017	599	Thursday 27 Apr 2017	Thursday 27 Apr 2017	2
#8DD3C7	17	23.8888888888889	Thursday 27 Apr 2017	599	Thursday 27 Apr 2017	Thursday 27 Apr 2017	2
#8DD3C7	17	23.7777777777778	Thursday 27 Apr 2017	599	Thursday 27 Apr 2017	Thursday 27 Apr 2017	2
#8DD3C7	18	24.2777777777778	Thursday 27 Apr 2017	599	Thursday 27 Apr 2017	Thursday 27 Apr 2017	2
#8DD3C7	19	20.2777777777778	Thursday 27 Apr 2017	599	Thursday 27 Apr 2017	Thursday 27 Apr 2017	2
#8DD3C7	20	17.7777777777778	Thursday 27 Apr 2017	599	Thursday 27 Apr 2017	Thursday 27 Apr 2017	2
#8DD3C7	20	17.7777777777778	Thursday 27 Apr 2017	599	Thursday 27 Apr 2017	Thursday 27 Apr 2017	2
#8DD3C7	21	15.7777777777778	Thursday 27 Apr 2017	599	Thursday 27 Apr 2017	Thursday 27 Apr 2017	2
#8DD3C7	22	14.7777777777778	Thursday 27 Apr 2017	599	Thursday 27 Apr 2017	Thursday 27 Apr 2017	2
#8DD3C7	23	12.7777777777778	Thursday 27 Apr 2017	599	Thursday 27 Apr 2017	Thursday 27 Apr 2017	2
#8DD3C7	0	20.1111111111111	Thursday 27 Jul 2017	600	Thursday 27 Jul 2017	Thursday 27 Jul 2017	2
#8DD3C7	1	19.8888888888889	Thursday 27 Jul 2017	600	Thursday 27 Jul 2017	Thursday 27 Jul 2017	2
#8DD3C7	2	20	Thursday 27 Jul 2017	600	Thursday 27 Jul 2017	Thursday 27 Jul 2017	2
#8DD3C7	3	19.6111111111111	Thursday 27 Jul 2017	600	Thursday 27 Jul 2017	Thursday 27 Jul 2017	2
#8DD3C7	4	19.1111111111111	Thursday 27 Jul 2017	600	Thursday 27 Jul 2017	Thursday 27 Jul 2017	2
#8DD3C7	5	19.4444444444444	Thursday 27 Jul 2017	600	Thursday 27 Jul 2017	Thursday 27 Jul 2017	2
#8DD3C7	5	19.2222222222222	Thursday 27 Jul 2017	600	Thursday 27 Jul 2017	Thursday 27 Jul 2017	2
#8DD3C7	6	18.3888888888889	Thursday 27 Jul 2017	600	Thursday 27 Jul 2017	Thursday 27 Jul 2017	2
#8DD3C7	7	17.8888888888889	Thursday 27 Jul 2017	600	Thursday 27 Jul 2017	Thursday 27 Jul 2017	2
#8DD3C7	8	18.3333333333333	Thursday 27 Jul 2017	600	Thursday 27 Jul 2017	Thursday 27 Jul 2017	2
#8DD3C7	8	18.1111111111111	Thursday 27 Jul 2017	600	Thursday 27 Jul 2017	Thursday 27 Jul 2017	2
#8DD3C7	9	19.3888888888889	Thursday 27 Jul 2017	600	Thursday 27 Jul 2017	Thursday 27 Jul 2017	2
#8DD3C7	11	21.6666666666667	Thursday 27 Jul 2017	600	Thursday 27 Jul 2017	Thursday 27 Jul 2017	2
#8DD3C7	12	20.5	Thursday 27 Jul 2017	600	Thursday 27 Jul 2017	Thursday 27 Jul 2017	2
#8DD3C7	13	23	Thursday 27 Jul 2017	600	Thursday 27 Jul 2017	Thursday 27 Jul 2017	2
#8DD3C7	14	23.8888888888889	Thursday 27 Jul 2017	600	Thursday 27 Jul 2017	Thursday 27 Jul 2017	2
#8DD3C7	15	23.8888888888889	Thursday 27 Jul 2017	600	Thursday 27 Jul 2017	Thursday 27 Jul 2017	2
#8DD3C7	16	25.1111111111111	Thursday 27 Jul 2017	600	Thursday 27 Jul 2017	Thursday 27 Jul 2017	2
#8DD3C7	17	25	Thursday 27 Jul 2017	600	Thursday 27 Jul 2017	Thursday 27 Jul 2017	2
#8DD3C7	17	24.8888888888889	Thursday 27 Jul 2017	600	Thursday 27 Jul 2017	Thursday 27 Jul 2017	2
#8DD3C7	19	22.7777777777778	Thursday 27 Jul 2017	600	Thursday 27 Jul 2017	Thursday 27 Jul 2017	2
#8DD3C7	20	22.2222222222222	Thursday 27 Jul 2017	600	Thursday 27 Jul 2017	Thursday 27 Jul 2017	2
#8DD3C7	20	22	Thursday 27 Jul 2017	600	Thursday 27 Jul 2017	Thursday 27 Jul 2017	2
#8DD3C7	21	21	Thursday 27 Jul 2017	600	Thursday 27 Jul 2017	Thursday 27 Jul 2017	2
#8DD3C7	22	20.6111111111111	Thursday 27 Jul 2017	600	Thursday 27 Jul 2017	Thursday 27 Jul 2017	2
#8DD3C7	23	20.5555555555556	Thursday 27 Jul 2017	600	Thursday 27 Jul 2017	Thursday 27 Jul 2017	2
#8DD3C7	23	20.7777777777778	Thursday 27 Jul 2017	600	Thursday 27 Jul 2017	Thursday 27 Jul 2017	2
#8DD3C7	0	2	Thursday 27 Oct 2016	601	Thursday 27 Oct 2016	Thursday 27 Oct 2016	2
#8DD3C7	1	2	Thursday 27 Oct 2016	601	Thursday 27 Oct 2016	Thursday 27 Oct 2016	2
#8DD3C7	2	1.11111111111111	Thursday 27 Oct 2016	601	Thursday 27 Oct 2016	Thursday 27 Oct 2016	2
#8DD3C7	2	0.999999999999998	Thursday 27 Oct 2016	601	Thursday 27 Oct 2016	Thursday 27 Oct 2016	2
#8DD3C7	3	0	Thursday 27 Oct 2016	601	Thursday 27 Oct 2016	Thursday 27 Oct 2016	2
#8DD3C7	4	0	Thursday 27 Oct 2016	601	Thursday 27 Oct 2016	Thursday 27 Oct 2016	2
#8DD3C7	5	-0.555555555555556	Thursday 27 Oct 2016	601	Thursday 27 Oct 2016	Thursday 27 Oct 2016	2
#8DD3C7	5	0	Thursday 27 Oct 2016	601	Thursday 27 Oct 2016	Thursday 27 Oct 2016	2
#8DD3C7	6	-1	Thursday 27 Oct 2016	601	Thursday 27 Oct 2016	Thursday 27 Oct 2016	2
#8DD3C7	7	-1	Thursday 27 Oct 2016	601	Thursday 27 Oct 2016	Thursday 27 Oct 2016	2
#8DD3C7	8	0.555555555555556	Thursday 27 Oct 2016	601	Thursday 27 Oct 2016	Thursday 27 Oct 2016	2
#8DD3C7	8	0	Thursday 27 Oct 2016	601	Thursday 27 Oct 2016	Thursday 27 Oct 2016	2
#8DD3C7	9	0.999999999999998	Thursday 27 Oct 2016	601	Thursday 27 Oct 2016	Thursday 27 Oct 2016	2
#8DD3C7	10	0.999999999999998	Thursday 27 Oct 2016	601	Thursday 27 Oct 2016	Thursday 27 Oct 2016	2
#8DD3C7	11	2.22222222222222	Thursday 27 Oct 2016	601	Thursday 27 Oct 2016	Thursday 27 Oct 2016	2
#8DD3C7	11	2	Thursday 27 Oct 2016	601	Thursday 27 Oct 2016	Thursday 27 Oct 2016	2
#8DD3C7	12	4	Thursday 27 Oct 2016	601	Thursday 27 Oct 2016	Thursday 27 Oct 2016	2
#8DD3C7	13	5	Thursday 27 Oct 2016	601	Thursday 27 Oct 2016	Thursday 27 Oct 2016	2
#8DD3C7	14	5.55555555555556	Thursday 27 Oct 2016	601	Thursday 27 Oct 2016	Thursday 27 Oct 2016	2
#8DD3C7	14	5	Thursday 27 Oct 2016	601	Thursday 27 Oct 2016	Thursday 27 Oct 2016	2
#8DD3C7	15	6	Thursday 27 Oct 2016	601	Thursday 27 Oct 2016	Thursday 27 Oct 2016	2
#8DD3C7	16	6	Thursday 27 Oct 2016	601	Thursday 27 Oct 2016	Thursday 27 Oct 2016	2
#8DD3C7	16	6	Thursday 27 Oct 2016	601	Thursday 27 Oct 2016	Thursday 27 Oct 2016	2
#8DD3C7	17	3.88888888888889	Thursday 27 Oct 2016	601	Thursday 27 Oct 2016	Thursday 27 Oct 2016	2
#8DD3C7	17	4	Thursday 27 Oct 2016	601	Thursday 27 Oct 2016	Thursday 27 Oct 2016	2
#8DD3C7	18	3	Thursday 27 Oct 2016	601	Thursday 27 Oct 2016	Thursday 27 Oct 2016	2
#8DD3C7	18	2	Thursday 27 Oct 2016	601	Thursday 27 Oct 2016	Thursday 27 Oct 2016	2
#8DD3C7	18	2	Thursday 27 Oct 2016	601	Thursday 27 Oct 2016	Thursday 27 Oct 2016	2
#8DD3C7	19	2	Thursday 27 Oct 2016	601	Thursday 27 Oct 2016	Thursday 27 Oct 2016	2
#8DD3C7	19	2	Thursday 27 Oct 2016	601	Thursday 27 Oct 2016	Thursday 27 Oct 2016	2
#8DD3C7	20	2.22222222222222	Thursday 27 Oct 2016	601	Thursday 27 Oct 2016	Thursday 27 Oct 2016	2
#8DD3C7	20	2	Thursday 27 Oct 2016	601	Thursday 27 Oct 2016	Thursday 27 Oct 2016	2
#8DD3C7	21	2	Thursday 27 Oct 2016	601	Thursday 27 Oct 2016	Thursday 27 Oct 2016	2
#8DD3C7	22	3	Thursday 27 Oct 2016	601	Thursday 27 Oct 2016	Thursday 27 Oct 2016	2
#8DD3C7	23	2.77777777777778	Thursday 27 Oct 2016	601	Thursday 27 Oct 2016	Thursday 27 Oct 2016	2
#8DD3C7	23	3	Thursday 27 Oct 2016	601	Thursday 27 Oct 2016	Thursday 27 Oct 2016	2
#8DD3C7	0	2	Thursday 28 Apr 2016	602	Thursday 28 Apr 2016	Thursday 28 Apr 2016	2
#8DD3C7	1	0	Thursday 28 Apr 2016	602	Thursday 28 Apr 2016	Thursday 28 Apr 2016	2
#8DD3C7	2	0.555555555555556	Thursday 28 Apr 2016	602	Thursday 28 Apr 2016	Thursday 28 Apr 2016	2
#8DD3C7	2	0.999999999999998	Thursday 28 Apr 2016	602	Thursday 28 Apr 2016	Thursday 28 Apr 2016	2
#8DD3C7	3	0.999999999999998	Thursday 28 Apr 2016	602	Thursday 28 Apr 2016	Thursday 28 Apr 2016	2
#8DD3C7	4	0	Thursday 28 Apr 2016	602	Thursday 28 Apr 2016	Thursday 28 Apr 2016	2
#8DD3C7	5	-1	Thursday 28 Apr 2016	602	Thursday 28 Apr 2016	Thursday 28 Apr 2016	2
#8DD3C7	6	-1	Thursday 28 Apr 2016	602	Thursday 28 Apr 2016	Thursday 28 Apr 2016	2
#8DD3C7	7	0	Thursday 28 Apr 2016	602	Thursday 28 Apr 2016	Thursday 28 Apr 2016	2
#8DD3C7	8	0.555555555555556	Thursday 28 Apr 2016	602	Thursday 28 Apr 2016	Thursday 28 Apr 2016	2
#8DD3C7	8	0	Thursday 28 Apr 2016	602	Thursday 28 Apr 2016	Thursday 28 Apr 2016	2
#8DD3C7	9	2	Thursday 28 Apr 2016	602	Thursday 28 Apr 2016	Thursday 28 Apr 2016	2
#8DD3C7	10	0.999999999999998	Thursday 28 Apr 2016	602	Thursday 28 Apr 2016	Thursday 28 Apr 2016	2
#8DD3C7	11	2	Thursday 28 Apr 2016	602	Thursday 28 Apr 2016	Thursday 28 Apr 2016	2
#8DD3C7	12	4	Thursday 28 Apr 2016	602	Thursday 28 Apr 2016	Thursday 28 Apr 2016	2
#8DD3C7	13	4	Thursday 28 Apr 2016	602	Thursday 28 Apr 2016	Thursday 28 Apr 2016	2
#8DD3C7	14	5.55555555555556	Thursday 28 Apr 2016	602	Thursday 28 Apr 2016	Thursday 28 Apr 2016	2
#8DD3C7	14	5	Thursday 28 Apr 2016	602	Thursday 28 Apr 2016	Thursday 28 Apr 2016	2
#8DD3C7	15	6	Thursday 28 Apr 2016	602	Thursday 28 Apr 2016	Thursday 28 Apr 2016	2
#8DD3C7	16	6	Thursday 28 Apr 2016	602	Thursday 28 Apr 2016	Thursday 28 Apr 2016	2
#8DD3C7	17	6	Thursday 28 Apr 2016	602	Thursday 28 Apr 2016	Thursday 28 Apr 2016	2
#8DD3C7	18	6	Thursday 28 Apr 2016	602	Thursday 28 Apr 2016	Thursday 28 Apr 2016	2
#8DD3C7	19	6	Thursday 28 Apr 2016	602	Thursday 28 Apr 2016	Thursday 28 Apr 2016	2
#8DD3C7	20	5.55555555555556	Thursday 28 Apr 2016	602	Thursday 28 Apr 2016	Thursday 28 Apr 2016	2
#8DD3C7	20	6	Thursday 28 Apr 2016	602	Thursday 28 Apr 2016	Thursday 28 Apr 2016	2
#8DD3C7	21	5	Thursday 28 Apr 2016	602	Thursday 28 Apr 2016	Thursday 28 Apr 2016	2
#8DD3C7	22	5	Thursday 28 Apr 2016	602	Thursday 28 Apr 2016	Thursday 28 Apr 2016	2
#8DD3C7	23	4	Thursday 28 Apr 2016	602	Thursday 28 Apr 2016	Thursday 28 Apr 2016	2
#8DD3C7	0	-22.8888888888889	Thursday 28 Dec 2017	603	Thursday 28 Dec 2017	Thursday 28 Dec 2017	2
#8DD3C7	1	-23.3333333333333	Thursday 28 Dec 2017	603	Thursday 28 Dec 2017	Thursday 28 Dec 2017	2
#8DD3C7	1	-23.6111111111111	Thursday 28 Dec 2017	603	Thursday 28 Dec 2017	Thursday 28 Dec 2017	2
#8DD3C7	2	-24.1111111111111	Thursday 28 Dec 2017	603	Thursday 28 Dec 2017	Thursday 28 Dec 2017	2
#8DD3C7	3	-24.3888888888889	Thursday 28 Dec 2017	603	Thursday 28 Dec 2017	Thursday 28 Dec 2017	2
#8DD3C7	4	-25	Thursday 28 Dec 2017	603	Thursday 28 Dec 2017	Thursday 28 Dec 2017	2
