x	y	label	key	clickSelects	showSelected1	PANEL	group
23	-2	Monday 06 Mar 2017	Monday 06 Mar 2017	Monday 06 Mar 2017	Monday 06 Mar 2017	2	147
23	5	Tuesday 07 Mar 2017	Tuesday 07 Mar 2017	Tuesday 07 Mar 2017	Tuesday 07 Mar 2017	2	643
23	3	Wednesday 08 Mar 2017	Wednesday 08 Mar 2017	Wednesday 08 Mar 2017	Wednesday 08 Mar 2017	2	771
23	-4	Thursday 09 Mar 2017	Thursday 09 Mar 2017	Thursday 09 Mar 2017	Thursday 09 Mar 2017	2	529
23	-15	Friday 10 Mar 2017	Friday 10 Mar 2017	Friday 10 Mar 2017	Friday 10 Mar 2017	2	41
23	-16	Saturday 11 Mar 2017	Saturday 11 Mar 2017	Saturday 11 Mar 2017	Saturday 11 Mar 2017	2	291
23	-13	Sunday 12 Mar 2017	Sunday 12 Mar 2017	Sunday 12 Mar 2017	Sunday 12 Mar 2017	2	418
23	-9	Monday 13 Mar 2017	Monday 13 Mar 2017	Monday 13 Mar 2017	Monday 13 Mar 2017	2	176
23	-8	Tuesday 14 Mar 2017	Tuesday 14 Mar 2017	Tuesday 14 Mar 2017	Tuesday 14 Mar 2017	2	672
23	-7	Wednesday 15 Mar 2017	Wednesday 15 Mar 2017	Wednesday 15 Mar 2017	Wednesday 15 Mar 2017	2	800
23	-4	Thursday 16 Mar 2017	Thursday 16 Mar 2017	Thursday 16 Mar 2017	Thursday 16 Mar 2017	2	558
23	-6	Friday 17 Mar 2017	Friday 17 Mar 2017	Friday 17 Mar 2017	Friday 17 Mar 2017	2	70
23	-4	Saturday 18 Mar 2017	Saturday 18 Mar 2017	Saturday 18 Mar 2017	Saturday 18 Mar 2017	2	320
23	-4	Sunday 19 Mar 2017	Sunday 19 Mar 2017	Sunday 19 Mar 2017	Sunday 19 Mar 2017	2	447
23	2	Monday 20 Mar 2017	Monday 20 Mar 2017	Monday 20 Mar 2017	Monday 20 Mar 2017	2	205
23	2	Tuesday 21 Mar 2017	Tuesday 21 Mar 2017	Tuesday 21 Mar 2017	Tuesday 21 Mar 2017	2	701
23	-9	Wednesday 22 Mar 2017	Wednesday 22 Mar 2017	Wednesday 22 Mar 2017	Wednesday 22 Mar 2017	2	829
23	-1	Thursday 23 Mar 2017	Thursday 23 Mar 2017	Thursday 23 Mar 2017	Thursday 23 Mar 2017	2	586
23	-1	Friday 24 Mar 2017	Friday 24 Mar 2017	Friday 24 Mar 2017	Friday 24 Mar 2017	2	98
23	-4	Saturday 25 Mar 2017	Saturday 25 Mar 2017	Saturday 25 Mar 2017	Saturday 25 Mar 2017	2	348
23	0.999999999999998	Sunday 26 Mar 2017	Sunday 26 Mar 2017	Sunday 26 Mar 2017	Sunday 26 Mar 2017	2	475
23	2	Monday 27 Mar 2017	Monday 27 Mar 2017	Monday 27 Mar 2017	Monday 27 Mar 2017	2	233
23	3	Tuesday 28 Mar 2017	Tuesday 28 Mar 2017	Tuesday 28 Mar 2017	Tuesday 28 Mar 2017	2	729
23	2	Wednesday 29 Mar 2017	Wednesday 29 Mar 2017	Wednesday 29 Mar 2017	Wednesday 29 Mar 2017	2	856
23	2	Thursday 30 Mar 2017	Thursday 30 Mar 2017	Thursday 30 Mar 2017	Thursday 30 Mar 2017	2	612
23	0.499999999999999	Friday 31 Mar 2017	Friday 31 Mar 2017	Friday 31 Mar 2017	Friday 31 Mar 2017	2	123
23	1.22222222222222	Saturday 01 Apr 2017	Saturday 01 Apr 2017	Saturday 01 Apr 2017	Saturday 01 Apr 2017	2	248
23	3.88888888888889	Sunday 02 Apr 2017	Sunday 02 Apr 2017	Sunday 02 Apr 2017	Sunday 02 Apr 2017	2	375
23	3.88888888888889	Monday 03 Apr 2017	Monday 03 Apr 2017	Monday 03 Apr 2017	Monday 03 Apr 2017	2	132
23	4.5	Tuesday 04 Apr 2017	Tuesday 04 Apr 2017	Tuesday 04 Apr 2017	Tuesday 04 Apr 2017	2	628
23	6.22222222222222	Wednesday 05 Apr 2017	Wednesday 05 Apr 2017	Wednesday 05 Apr 2017	Wednesday 05 Apr 2017	2	756
23	3.33333333333333	Thursday 06 Apr 2017	Thursday 06 Apr 2017	Thursday 06 Apr 2017	Thursday 06 Apr 2017	2	514
23	2.22222222222222	Friday 07 Apr 2017	Friday 07 Apr 2017	Friday 07 Apr 2017	Friday 07 Apr 2017	2	26
23	3.33333333333333	Saturday 08 Apr 2017	Saturday 08 Apr 2017	Saturday 08 Apr 2017	Saturday 08 Apr 2017	2	276
23	12.6111111111111	Sunday 09 Apr 2017	Sunday 09 Apr 2017	Sunday 09 Apr 2017	Sunday 09 Apr 2017	2	403
23	17.6111111111111	Monday 10 Apr 2017	Monday 10 Apr 2017	Monday 10 Apr 2017	Monday 10 Apr 2017	2	161
23	5	Tuesday 11 Apr 2017	Tuesday 11 Apr 2017	Tuesday 11 Apr 2017	Tuesday 11 Apr 2017	2	657
23	5.88888888888889	Wednesday 12 Apr 2017	Wednesday 12 Apr 2017	Wednesday 12 Apr 2017	Wednesday 12 Apr 2017	2	785
23	8.77777777777778	Thursday 13 Apr 2017	Thursday 13 Apr 2017	Thursday 13 Apr 2017	Thursday 13 Apr 2017	2	543
23	11.6111111111111	Friday 14 Apr 2017	Friday 14 Apr 2017	Friday 14 Apr 2017	Friday 14 Apr 2017	2	55
23	12.2222222222222	Saturday 15 Apr 2017	Saturday 15 Apr 2017	Saturday 15 Apr 2017	Saturday 15 Apr 2017	2	305
23	9.77777777777778	Sunday 16 Apr 2017	Sunday 16 Apr 2017	Sunday 16 Apr 2017	Sunday 16 Apr 2017	2	432
23	4.22222222222222	Monday 17 Apr 2017	Monday 17 Apr 2017	Monday 17 Apr 2017	Monday 17 Apr 2017	2	190
23	6.22222222222222	Tuesday 18 Apr 2017	Tuesday 18 Apr 2017	Tuesday 18 Apr 2017	Tuesday 18 Apr 2017	2	686
23	7.61111111111111	Wednesday 19 Apr 2017	Wednesday 19 Apr 2017	Wednesday 19 Apr 2017	Wednesday 19 Apr 2017	2	814
23	8.38888888888889	Thursday 20 Apr 2017	Thursday 20 Apr 2017	Thursday 20 Apr 2017	Thursday 20 Apr 2017	2	571
23	8.5	Friday 21 Apr 2017	Friday 21 Apr 2017	Friday 21 Apr 2017	Friday 21 Apr 2017	2	83
23	6.66666666666667	Saturday 22 Apr 2017	Saturday 22 Apr 2017	Saturday 22 Apr 2017	Saturday 22 Apr 2017	2	333
23	10.2777777777778	Sunday 23 Apr 2017	Sunday 23 Apr 2017	Sunday 23 Apr 2017	Sunday 23 Apr 2017	2	460
23	6.22222222222222	Monday 24 Apr 2017	Monday 24 Apr 2017	Monday 24 Apr 2017	Monday 24 Apr 2017	2	218
23	9.88888888888889	Tuesday 25 Apr 2017	Tuesday 25 Apr 2017	Tuesday 25 Apr 2017	Tuesday 25 Apr 2017	2	714
23	12.2777777777778	Wednesday 26 Apr 2017	Wednesday 26 Apr 2017	Wednesday 26 Apr 2017	Wednesday 26 Apr 2017	2	842
23	12.7777777777778	Thursday 27 Apr 2017	Thursday 27 Apr 2017	Thursday 27 Apr 2017	Thursday 27 Apr 2017	2	599
23	15.2222222222222	Friday 28 Apr 2017	Friday 28 Apr 2017	Friday 28 Apr 2017	Friday 28 Apr 2017	2	111
23	6.66666666666667	Saturday 29 Apr 2017	Saturday 29 Apr 2017	Saturday 29 Apr 2017	Saturday 29 Apr 2017	2	361
23	5.55555555555556	Sunday 30 Apr 2017	Sunday 30 Apr 2017	Sunday 30 Apr 2017	Sunday 30 Apr 2017	2	488
23	8.11111111111111	Monday 01 May 2017	Monday 01 May 2017	Monday 01 May 2017	Monday 01 May 2017	2	127
23	9.61111111111111	Tuesday 02 May 2017	Tuesday 02 May 2017	Tuesday 02 May 2017	Tuesday 02 May 2017	2	623
23	9.61111111111111	Wednesday 03 May 2017	Wednesday 03 May 2017	Wednesday 03 May 2017	Wednesday 03 May 2017	2	751
23	14.4444444444444	Thursday 04 May 2017	Thursday 04 May 2017	Thursday 04 May 2017	Thursday 04 May 2017	2	509
23	8.11111111111111	Friday 05 May 2017	Friday 05 May 2017	Friday 05 May 2017	Friday 05 May 2017	2	21
23	13.5	Saturday 06 May 2017	Saturday 06 May 2017	Saturday 06 May 2017	Saturday 06 May 2017	2	271
23	5.38888888888889	Sunday 07 May 2017	Sunday 07 May 2017	Sunday 07 May 2017	Sunday 07 May 2017	2	398
23	2.77777777777778	Monday 08 May 2017	Monday 08 May 2017	Monday 08 May 2017	Monday 08 May 2017	2	156
23	6.11111111111111	Tuesday 09 May 2017	Tuesday 09 May 2017	Tuesday 09 May 2017	Tuesday 09 May 2017	2	652
23	9.61111111111111	Wednesday 10 May 2017	Wednesday 10 May 2017	Wednesday 10 May 2017	Wednesday 10 May 2017	2	780
23	10.2222222222222	Thursday 11 May 2017	Thursday 11 May 2017	Thursday 11 May 2017	Thursday 11 May 2017	2	538
23	13.7777777777778	Friday 12 May 2017	Friday 12 May 2017	Friday 12 May 2017	Friday 12 May 2017	2	50
23	11.6111111111111	Saturday 13 May 2017	Saturday 13 May 2017	Saturday 13 May 2017	Saturday 13 May 2017	2	300
23	9.88888888888889	Sunday 14 May 2017	Sunday 14 May 2017	Sunday 14 May 2017	Sunday 14 May 2017	2	427
23	16.6111111111111	Monday 15 May 2017	Monday 15 May 2017	Monday 15 May 2017	Monday 15 May 2017	2	185
23	18.1111111111111	Tuesday 16 May 2017	Tuesday 16 May 2017	Tuesday 16 May 2017	Tuesday 16 May 2017	2	681
23	23.7222222222222	Wednesday 17 May 2017	Wednesday 17 May 2017	Wednesday 17 May 2017	Wednesday 17 May 2017	2	809
23	21.1111111111111	Thursday 18 May 2017	Thursday 18 May 2017	Thursday 18 May 2017	Thursday 18 May 2017	2	567
23	11.2777777777778	Friday 19 May 2017	Friday 19 May 2017	Friday 19 May 2017	Friday 19 May 2017	2	79
23	13.3333333333333	Saturday 20 May 2017	Saturday 20 May 2017	Saturday 20 May 2017	Saturday 20 May 2017	2	329
23	14.8888888888889	Sunday 21 May 2017	Sunday 21 May 2017	Sunday 21 May 2017	Sunday 21 May 2017	2	456
23	13.3333333333333	Monday 22 May 2017	Monday 22 May 2017	Monday 22 May 2017	Monday 22 May 2017	2	214
23	15.6111111111111	Tuesday 23 May 2017	Tuesday 23 May 2017	Tuesday 23 May 2017	Tuesday 23 May 2017	2	710
23	18.3333333333333	Wednesday 24 May 2017	Wednesday 24 May 2017	Wednesday 24 May 2017	Wednesday 24 May 2017	2	838
23	12.7777777777778	Thursday 25 May 2017	Thursday 25 May 2017	Thursday 25 May 2017	Thursday 25 May 2017	2	595
23	13.2222222222222	Friday 26 May 2017	Friday 26 May 2017	Friday 26 May 2017	Friday 26 May 2017	2	107
23	17.7777777777778	Saturday 27 May 2017	Saturday 27 May 2017	Saturday 27 May 2017	Saturday 27 May 2017	2	357
23	19.8888888888889	Sunday 28 May 2017	Sunday 28 May 2017	Sunday 28 May 2017	Sunday 28 May 2017	2	484
23	13.1111111111111	Monday 29 May 2017	Monday 29 May 2017	Monday 29 May 2017	Monday 29 May 2017	2	242
23	15	Tuesday 30 May 2017	Tuesday 30 May 2017	Tuesday 30 May 2017	Tuesday 30 May 2017	2	737
23	15.3888888888889	Wednesday 31 May 2017	Wednesday 31 May 2017	Wednesday 31 May 2017	Wednesday 31 May 2017	2	864
23	12.7222222222222	Thursday 01 Jun 2017	Thursday 01 Jun 2017	Thursday 01 Jun 2017	Thursday 01 Jun 2017	2	496
23	9.77777777777778	Friday 02 Jun 2017	Friday 02 Jun 2017	Friday 02 Jun 2017	Friday 02 Jun 2017	2	8
23	15.6111111111111	Saturday 03 Jun 2017	Saturday 03 Jun 2017	Saturday 03 Jun 2017	Saturday 03 Jun 2017	2	258
23	15.5555555555556	Sunday 04 Jun 2017	Sunday 04 Jun 2017	Sunday 04 Jun 2017	Sunday 04 Jun 2017	2	385
23	12.5	Monday 05 Jun 2017	Monday 05 Jun 2017	Monday 05 Jun 2017	Monday 05 Jun 2017	2	142
23	13.3888888888889	Tuesday 06 Jun 2017	Tuesday 06 Jun 2017	Tuesday 06 Jun 2017	Tuesday 06 Jun 2017	2	638
23	20.2777777777778	Wednesday 07 Jun 2017	Wednesday 07 Jun 2017	Wednesday 07 Jun 2017	Wednesday 07 Jun 2017	2	766
23	23	Thursday 08 Jun 2017	Thursday 08 Jun 2017	Thursday 08 Jun 2017	Thursday 08 Jun 2017	2	524
23	18.8888888888889	Friday 09 Jun 2017	Friday 09 Jun 2017	Friday 09 Jun 2017	Friday 09 Jun 2017	2	36
23	22.8888888888889	Saturday 10 Jun 2017	Saturday 10 Jun 2017	Saturday 10 Jun 2017	Saturday 10 Jun 2017	2	286
23	25	Sunday 11 Jun 2017	Sunday 11 Jun 2017	Sunday 11 Jun 2017	Sunday 11 Jun 2017	2	413
23	25.7222222222222	Monday 12 Jun 2017	Monday 12 Jun 2017	Monday 12 Jun 2017	Monday 12 Jun 2017	2	171
23	21.1111111111111	Tuesday 13 Jun 2017	Tuesday 13 Jun 2017	Tuesday 13 Jun 2017	Tuesday 13 Jun 2017	2	667
23	17	Wednesday 14 Jun 2017	Wednesday 14 Jun 2017	Wednesday 14 Jun 2017	Wednesday 14 Jun 2017	2	795
23	19.8888888888889	Thursday 15 Jun 2017	Thursday 15 Jun 2017	Thursday 15 Jun 2017	Thursday 15 Jun 2017	2	553
23	17.7777777777778	Friday 16 Jun 2017	Friday 16 Jun 2017	Friday 16 Jun 2017	Friday 16 Jun 2017	2	65
23	23.1111111111111	Saturday 17 Jun 2017	Saturday 17 Jun 2017	Saturday 17 Jun 2017	Saturday 17 Jun 2017	2	315
23	25.3888888888889	Sunday 18 Jun 2017	Sunday 18 Jun 2017	Sunday 18 Jun 2017	Sunday 18 Jun 2017	2	442
23	21.6666666666667	Monday 19 Jun 2017	Monday 19 Jun 2017	Monday 19 Jun 2017	Monday 19 Jun 2017	2	200
23	19.4444444444444	Tuesday 20 Jun 2017	Tuesday 20 Jun 2017	Tuesday 20 Jun 2017	Tuesday 20 Jun 2017	2	696
23	17.7777777777778	Wednesday 21 Jun 2017	Wednesday 21 Jun 2017	Wednesday 21 Jun 2017	Wednesday 21 Jun 2017	2	824
23	19.1111111111111	Thursday 22 Jun 2017	Thursday 22 Jun 2017	Thursday 22 Jun 2017	Thursday 22 Jun 2017	2	581
23	21.3888888888889	Friday 23 Jun 2017	Friday 23 Jun 2017	Friday 23 Jun 2017	Friday 23 Jun 2017	2	93
23	19.6111111111111	Saturday 24 Jun 2017	Saturday 24 Jun 2017	Saturday 24 Jun 2017	Saturday 24 Jun 2017	2	343
23	15.5555555555556	Sunday 25 Jun 2017	Sunday 25 Jun 2017	Sunday 25 Jun 2017	Sunday 25 Jun 2017	2	470
23	18.3333333333333	Monday 26 Jun 2017	Monday 26 Jun 2017	Monday 26 Jun 2017	Monday 26 Jun 2017	2	228
23	15	Tuesday 27 Jun 2017	Tuesday 27 Jun 2017	Tuesday 27 Jun 2017	Tuesday 27 Jun 2017	2	724
23	17.2777777777778	Wednesday 28 Jun 2017	Wednesday 28 Jun 2017	Wednesday 28 Jun 2017	Wednesday 28 Jun 2017	2	852
23	15.6111111111111	Thursday 29 Jun 2017	Thursday 29 Jun 2017	Thursday 29 Jun 2017	Thursday 29 Jun 2017	2	608
22	20.8888888888889	Friday 30 Jun 2017	Friday 30 Jun 2017	Friday 30 Jun 2017	Friday 30 Jun 2017	2	120
23	19.4444444444444	Saturday 01 Jul 2017	Saturday 01 Jul 2017	Saturday 01 Jul 2017	Saturday 01 Jul 2017	2	249
23	19.7222222222222	Sunday 02 Jul 2017	Sunday 02 Jul 2017	Sunday 02 Jul 2017	Sunday 02 Jul 2017	2	376
23	19.8888888888889	Monday 03 Jul 2017	Monday 03 Jul 2017	Monday 03 Jul 2017	Monday 03 Jul 2017	2	133
23	21.7222222222222	Tuesday 04 Jul 2017	Tuesday 04 Jul 2017	Tuesday 04 Jul 2017	Tuesday 04 Jul 2017	2	629
23	21.6666666666667	Wednesday 05 Jul 2017	Wednesday 05 Jul 2017	Wednesday 05 Jul 2017	Wednesday 05 Jul 2017	2	757
23	23.3333333333333	Thursday 06 Jul 2017	Thursday 06 Jul 2017	Thursday 06 Jul 2017	Thursday 06 Jul 2017	2	515
23	21.6666666666667	Friday 07 Jul 2017	Friday 07 Jul 2017	Friday 07 Jul 2017	Friday 07 Jul 2017	2	27
23	19.7222222222222	Saturday 08 Jul 2017	Saturday 08 Jul 2017	Saturday 08 Jul 2017	Saturday 08 Jul 2017	2	277
23	18.2777777777778	Sunday 09 Jul 2017	Sunday 09 Jul 2017	Sunday 09 Jul 2017	Sunday 09 Jul 2017	2	404
23	21.7777777777778	Monday 10 Jul 2017	Monday 10 Jul 2017	Monday 10 Jul 2017	Monday 10 Jul 2017	2	162
23	22.3888888888889	Tuesday 11 Jul 2017	Tuesday 11 Jul 2017	Tuesday 11 Jul 2017	Tuesday 11 Jul 2017	2	658
23	17.7777777777778	Wednesday 12 Jul 2017	Wednesday 12 Jul 2017	Wednesday 12 Jul 2017	Wednesday 12 Jul 2017	2	786
23	18.1111111111111	Thursday 13 Jul 2017	Thursday 13 Jul 2017	Thursday 13 Jul 2017	Thursday 13 Jul 2017	2	544
23	18.2222222222222	Friday 14 Jul 2017	Friday 14 Jul 2017	Friday 14 Jul 2017	Friday 14 Jul 2017	2	56
23	22.2222222222222	Saturday 15 Jul 2017	Saturday 15 Jul 2017	Saturday 15 Jul 2017	Saturday 15 Jul 2017	2	306
23	22.3888888888889	Sunday 16 Jul 2017	Sunday 16 Jul 2017	Sunday 16 Jul 2017	Sunday 16 Jul 2017	2	433
23	20.7222222222222	Monday 17 Jul 2017	Monday 17 Jul 2017	Monday 17 Jul 2017	Monday 17 Jul 2017	2	191
23	22.7222222222222	Tuesday 18 Jul 2017	Tuesday 18 Jul 2017	Tuesday 18 Jul 2017	Tuesday 18 Jul 2017	2	687
23	22.3888888888889	Wednesday 19 Jul 2017	Wednesday 19 Jul 2017	Wednesday 19 Jul 2017	Wednesday 19 Jul 2017	2	815
23	22.6111111111111	Thursday 20 Jul 2017	Thursday 20 Jul 2017	Thursday 20 Jul 2017	Thursday 20 Jul 2017	2	572
23	22.5	Friday 21 Jul 2017	Friday 21 Jul 2017	Friday 21 Jul 2017	Friday 21 Jul 2017	2	84
23	20.6111111111111	Saturday 22 Jul 2017	Saturday 22 Jul 2017	Saturday 22 Jul 2017	Saturday 22 Jul 2017	2	334
23	20.6111111111111	Sunday 23 Jul 2017	Sunday 23 Jul 2017	Sunday 23 Jul 2017	Sunday 23 Jul 2017	2	461
23	14.1111111111111	Monday 24 Jul 2017	Monday 24 Jul 2017	Monday 24 Jul 2017	Monday 24 Jul 2017	2	219
23	17.6111111111111	Tuesday 25 Jul 2017	Tuesday 25 Jul 2017	Tuesday 25 Jul 2017	Tuesday 25 Jul 2017	2	715
23	20	Wednesday 26 Jul 2017	Wednesday 26 Jul 2017	Wednesday 26 Jul 2017	Wednesday 26 Jul 2017	2	843
23	20.7777777777778	Thursday 27 Jul 2017	Thursday 27 Jul 2017	Thursday 27 Jul 2017	Thursday 27 Jul 2017	2	600
23	17.1111111111111	Friday 28 Jul 2017	Friday 28 Jul 2017	Friday 28 Jul 2017	Friday 28 Jul 2017	2	112
23	17.3888888888889	Saturday 29 Jul 2017	Saturday 29 Jul 2017	Saturday 29 Jul 2017	Saturday 29 Jul 2017	2	362
23	23.2777777777778	Sunday 30 Jul 2017	Sunday 30 Jul 2017	Sunday 30 Jul 2017	Sunday 30 Jul 2017	2	489
23	23	Monday 31 Jul 2017	Monday 31 Jul 2017	Monday 31 Jul 2017	Monday 31 Jul 2017	2	246
23	20.8888888888889	Tuesday 01 Aug 2017	Tuesday 01 Aug 2017	Tuesday 01 Aug 2017	Tuesday 01 Aug 2017	2	617
23	19	Wednesday 02 Aug 2017	Wednesday 02 Aug 2017	Wednesday 02 Aug 2017	Wednesday 02 Aug 2017	2	745
23	21.5	Thursday 03 Aug 2017	Thursday 03 Aug 2017	Thursday 03 Aug 2017	Thursday 03 Aug 2017	2	503
23	20.2777777777778	Friday 04 Aug 2017	Friday 04 Aug 2017	Friday 04 Aug 2017	Friday 04 Aug 2017	2	15
23	18.3888888888889	Saturday 05 Aug 2017	Saturday 05 Aug 2017	Saturday 05 Aug 2017	Saturday 05 Aug 2017	2	265
23	17.2222222222222	Sunday 06 Aug 2017	Sunday 06 Aug 2017	Sunday 06 Aug 2017	Sunday 06 Aug 2017	2	392
23	17.7777777777778	Monday 07 Aug 2017	Monday 07 Aug 2017	Monday 07 Aug 2017	Monday 07 Aug 2017	2	149
23	19.2777777777778	Tuesday 08 Aug 2017	Tuesday 08 Aug 2017	Tuesday 08 Aug 2017	Tuesday 08 Aug 2017	2	645
23	17.8888888888889	Wednesday 09 Aug 2017	Wednesday 09 Aug 2017	Wednesday 09 Aug 2017	Wednesday 09 Aug 2017	2	773
23	21.1111111111111	Thursday 10 Aug 2017	Thursday 10 Aug 2017	Thursday 10 Aug 2017	Thursday 10 Aug 2017	2	531
23	22.2777777777778	Friday 11 Aug 2017	Friday 11 Aug 2017	Friday 11 Aug 2017	Friday 11 Aug 2017	2	43
23	18.8888888888889	Saturday 12 Aug 2017	Saturday 12 Aug 2017	Saturday 12 Aug 2017	Saturday 12 Aug 2017	2	293
23	21.1111111111111	Sunday 13 Aug 2017	Sunday 13 Aug 2017	Sunday 13 Aug 2017	Sunday 13 Aug 2017	2	420
23	20.7222222222222	Monday 14 Aug 2017	Monday 14 Aug 2017	Monday 14 Aug 2017	Monday 14 Aug 2017	2	178
23	19.7777777777778	Tuesday 15 Aug 2017	Tuesday 15 Aug 2017	Tuesday 15 Aug 2017	Tuesday 15 Aug 2017	2	674
23	18.3333333333333	Wednesday 16 Aug 2017	Wednesday 16 Aug 2017	Wednesday 16 Aug 2017	Wednesday 16 Aug 2017	2	802
